[-0.000211802, 0] ; ([-0.00698132, -0.00698132] ; [0, 0] ; [-1.74533, -1.74533] ; [0, 0])
[1.76391, 1.76598] ; ([-2.19283, -2.18869] ; [-1.52075, -1.51566] ; [-0.647241, -0.629382] ; [4.48309, 4.62628])
[1.76598, 1.76801] ; ([-2.19592, -2.19184] ; [-1.5226, -1.51765] ; [-0.637806, -0.619965] ; [4.56435, 4.70451])
[1.76801, 1.77] ; ([-2.19894, -2.19492] ; [-1.52427, -1.51947] ; [-0.628416, -0.610587] ; [4.64259, 4.77994])
[1.77, 1.77195] ; ([-2.20192, -2.19794] ; [-1.52577, -1.52111] ; [-0.619063, -0.601242] ; [4.71804, 4.85275])
[1.77195, 1.77386] ; ([-2.20484, -2.20091] ; [-1.5271, -1.52259] ; [-0.60974, -0.591926] ; [4.79087, 4.92308])
[1.77386, 1.77575] ; ([-2.20772, -2.20383] ; [-1.52824, -1.52389] ; [-0.600443, -0.582632] ; [4.86125, 4.9911])
[1.77575, 1.7776] ; ([-2.21056, -2.2067] ; [-1.52921, -1.52502] ; [-0.591167, -0.573356] ; [4.92931, 5.05691])
[1.7776, 1.77943] ; ([-2.21335, -2.20954] ; [-1.53, -1.52598] ; [-0.581908, -0.564097] ; [4.99518, 5.12062])
[1.77943, 1.78124] ; ([-2.21611, -2.21233] ; [-1.53062, -1.52677] ; [-0.572663, -0.554849] ; [5.05897, 5.18234])
[1.78124, 1.78302] ; ([-2.21884, -2.21508] ; [-1.53105, -1.52738] ; [-0.563427, -0.545611] ; [5.12077, 5.24214])
[1.78302, 1.78478] ; ([-2.22154, -2.21781] ; [-1.53131, -1.52782] ; [-0.554199, -0.536379] ; [5.18067, 5.30011])
[1.78478, 1.78652] ; ([-2.2242, -2.2205] ; [-1.53139, -1.52809] ; [-0.544976, -0.52715] ; [5.23874, 5.35631])
[1.78652, 1.78824] ; ([-2.22684, -2.22316] ; [-1.53129, -1.52818] ; [-0.535755, -0.517924] ; [5.29505, 5.4108])
[1.78824, 1.78995] ; ([-2.22945, -2.22579] ; [-1.53119, -1.52791] ; [-0.526533, -0.508697] ; [5.34968, 5.46365])
[1.78995, 1.79164] ; ([-2.23203, -2.2284] ; [-1.531, -1.52739] ; [-0.51731, -0.499494] ; [5.40266, 5.51476])
[1.79164, 1.7933] ; ([-2.23458, -2.23098] ; [-1.53063, -1.52668] ; [-0.50811, -0.490324] ; [5.45392, 5.56414])
[1.7933, 1.79494] ; ([-2.23709, -2.23352] ; [-1.53008, -1.5258] ; [-0.498939, -0.481181] ; [5.50345, 5.61185])
[1.79494, 1.79657] ; ([-2.23958, -2.23603] ; [-1.52935, -1.52475] ; [-0.489796, -0.472065] ; [5.55133, 5.65797])
[1.79657, 1.79818] ; ([-2.24204, -2.23851] ; [-1.52845, -1.52353] ; [-0.480677, -0.462971] ; [5.59762, 5.70254])
[1.79818, 1.79978] ; ([-2.24447, -2.24097] ; [-1.52738, -1.52213] ; [-0.471579, -0.453897] ; [5.64238, 5.74561])
[1.79978, 1.80135] ; ([-2.24688, -2.2434] ; [-1.52613, -1.52057] ; [-0.462501, -0.444842] ; [5.68565, 5.78724])
[1.80135, 1.80292] ; ([-2.24926, -2.2458] ; [-1.52471, -1.51883] ; [-0.453439, -0.435803] ; [5.72747, 5.82746])
[1.80292, 1.80447] ; ([-2.25162, -2.24818] ; [-1.52313, -1.51693] ; [-0.444392, -0.426778] ; [5.76791, 5.86631])
[1.80447, 1.80601] ; ([-2.25396, -2.25054] ; [-1.52137, -1.51487] ; [-0.435358, -0.417765] ; [5.80698, 5.90383])
[1.80601, 1.80754] ; ([-2.25628, -2.25287] ; [-1.51945, -1.51264] ; [-0.426335, -0.408762] ; [5.84473, 5.94005])
[1.80754, 1.80906] ; ([-2.25858, -2.25519] ; [-1.51735, -1.51024] ; [-0.417321, -0.399768] ; [5.88118, 5.975])
[1.80906, 1.81057] ; ([-2.26086, -2.25749] ; [-1.5151, -1.50769] ; [-0.408314, -0.39078] ; [5.91638, 6.00871])
[1.81057, 1.81207] ; ([-2.26312, -2.25977] ; [-1.51267, -1.50497] ; [-0.399314, -0.381798] ; [5.95035, 6.04121])
[1.81207, 1.81356] ; ([-2.26537, -2.26203] ; [-1.51009, -1.5021] ; [-0.390317, -0.37282] ; [5.98311, 6.07252])
[1.81356, 1.81504] ; ([-2.2676, -2.26427] ; [-1.50734, -1.49906] ; [-0.381323, -0.363844] ; [6.01469, 6.10267])
[1.81504, 1.81652] ; ([-2.26982, -2.2665] ; [-1.50443, -1.49587] ; [-0.37233, -0.354869] ; [6.04512, 6.13166])
[1.81652, 1.81798] ; ([-2.27202, -2.26871] ; [-1.50136, -1.49253] ; [-0.363336, -0.345892] ; [6.0744, 6.15953])
[1.81798, 1.81945] ; ([-2.2742, -2.27091] ; [-1.49813, -1.48903] ; [-0.354341, -0.336914] ; [6.10257, 6.18629])
[1.81945, 1.8209] ; ([-2.27637, -2.27309] ; [-1.49475, -1.48539] ; [-0.345342, -0.327932] ; [6.12963, 6.21196])
[1.8209, 1.82236] ; ([-2.27853, -2.27526] ; [-1.49121, -1.48159] ; [-0.336339, -0.318945] ; [6.15561, 6.23655])
[1.82236, 1.8238] ; ([-2.28068, -2.27742] ; [-1.48752, -1.47764] ; [-0.327329, -0.309951] ; [6.18051, 6.26009])
[1.8238, 1.82525] ; ([-2.28282, -2.27957] ; [-1.48368, -1.47354] ; [-0.318312, -0.30095] ; [6.20436, 6.28257])
[1.82525, 1.82669] ; ([-2.28494, -2.2817] ; [-1.47968, -1.46931] ; [-0.309286, -0.291939] ; [6.22716, 6.30401])
[1.82669, 1.82812] ; ([-2.28705, -2.28382] ; [-1.47554, -1.46493] ; [-0.300251, -0.282918] ; [6.24894, 6.32443])
[1.82812, 1.82956] ; ([-2.28916, -2.28594] ; [-1.47125, -1.46041] ; [-0.291203, -0.273886] ; [6.26969, 6.34383])
[1.82956, 1.83099] ; ([-2.29125, -2.28804] ; [-1.46682, -1.45575] ; [-0.282143, -0.264839] ; [6.28943, 6.36221])
[1.83099, 1.83242] ; ([-2.29333, -2.29013] ; [-1.46224, -1.45095] ; [-0.273068, -0.255778] ; [6.30816, 6.3796])
[1.83242, 1.83385] ; ([-2.29541, -2.29222] ; [-1.45752, -1.44603] ; [-0.263977, -0.2467] ; [6.32591, 6.39598])
[1.83385, 1.83528] ; ([-2.29748, -2.29429] ; [-1.45267, -1.44097] ; [-0.254869, -0.237604] ; [6.34266, 6.41138])
[1.83528, 1.83671] ; ([-2.29954, -2.29636] ; [-1.44768, -1.43578] ; [-0.245742, -0.228489] ; [6.35843, 6.4258])
[1.83671, 1.83814] ; ([-2.30159, -2.29842] ; [-1.44255, -1.43046] ; [-0.236594, -0.219352] ; [6.37323, 6.43923])
[1.83814, 1.83957] ; ([-2.30363, -2.30047] ; [-1.43729, -1.42502] ; [-0.227424, -0.210193] ; [6.38705, 6.45169])
[1.83957, 1.841] ; ([-2.30567, -2.30252] ; [-1.4319, -1.41945] ; [-0.21823, -0.20101] ; [6.39991, 6.46317])
[1.841, 1.84243] ; ([-2.30771, -2.30455] ; [-1.42638, -1.41377] ; [-0.209012, -0.1918] ; [6.41179, 6.47368])
[1.84243, 1.84386] ; ([-2.30974, -2.30658] ; [-1.42073, -1.40796] ; [-0.199766, -0.182563] ; [6.42272, 6.48322])
[1.84386, 1.8453] ; ([-2.31177, -2.30861] ; [-1.41496, -1.40204] ; [-0.190491, -0.173296] ; [6.43267, 6.49178])
[1.8453, 1.84674] ; ([-2.3138, -2.31063] ; [-1.40907, -1.39601] ; [-0.181186, -0.163999] ; [6.44166, 6.49936])
[1.84674, 1.84818] ; ([-2.31582, -2.31264] ; [-1.40306, -1.38986] ; [-0.171849, -0.154668] ; [6.44969, 6.50597])
[1.84818, 1.84963] ; ([-2.31783, -2.31465] ; [-1.39694, -1.38361] ; [-0.162477, -0.145303] ; [6.45674, 6.5116])
[1.84963, 1.85108] ; ([-2.31985, -2.31666] ; [-1.3907, -1.37725] ; [-0.15307, -0.135901] ; [6.46282, 6.51624])
[1.85108, 1.85254] ; ([-2.32186, -2.31866] ; [-1.38435, -1.37079] ; [-0.143626, -0.12646] ; [6.46792, 6.51989])
[1.85254, 1.854] ; ([-2.32387, -2.32067] ; [-1.37789, -1.36423] ; [-0.134141, -0.11698] ; [6.47204, 6.52255])
[1.854, 1.85547] ; ([-2.32588, -2.32267] ; [-1.37133, -1.35757] ; [-0.124616, -0.107456] ; [6.47517, 6.52421])
[1.85547, 1.85695] ; ([-2.32789, -2.32467] ; [-1.36466, -1.35081] ; [-0.115047, -0.0978886] ; [6.4773, 6.52485])
[1.85695, 1.85843] ; ([-2.32989, -2.32667] ; [-1.35789, -1.34396] ; [-0.105433, -0.0882742] ; [6.47842, 6.52447])
[1.85843, 1.85992] ; ([-2.3319, -2.32866] ; [-1.35103, -1.33703] ; [-0.0957709, -0.0786108] ; [6.47788, 6.52371])
[1.85992, 1.86142] ; ([-2.33391, -2.33066] ; [-1.34407, -1.33001] ; [-0.0860588, -0.0688987] ; [6.47592, 6.52229])
[1.86142, 1.86292] ; ([-2.33592, -2.33266] ; [-1.33702, -1.32291] ; [-0.0762969, -0.0591358] ; [6.47289, 6.51985])
[1.86292, 1.86444] ; ([-2.33793, -2.33466] ; [-1.32989, -1.31574] ; [-0.0664848, -0.0493193] ; [6.4682, 6.51695])
[1.86444, 1.86597] ; ([-2.33994, -2.33666] ; [-1.32267, -1.30849] ; [-0.0566188, -0.0394497] ; [6.46243, 6.51297])
[1.86597, 1.8675] ; ([-2.34195, -2.33866] ; [-1.31538, -1.30117] ; [-0.0466985, -0.0295236] ; [6.45557, 6.50791])
[1.8675, 1.86905] ; ([-2.34397, -2.34066] ; [-1.30801, -1.29379] ; [-0.0367206, -0.0195379] ; [6.44759, 6.50174])
[1.86905, 1.87061] ; ([-2.34599, -2.34267] ; [-1.30058, -1.28634] ; [-0.0266819, -0.00948941] ; [6.43848, 6.49446])
[1.87061, 1.87217] ; ([-2.348, -2.34468] ; [-1.29307, -1.27886] ; [-0.0165789, 0.000579852] ; [6.42826, 6.48603])
[1.87217, 1.87372] ; ([-2.34999, -2.34669] ; [-1.28552, -1.27148] ; [-0.00645296, 0.0105307] ; [6.4171, 6.47646])
[1.87372, 1.87525] ; ([-2.35195, -2.34866] ; [-1.27805, -1.26415] ; [0.00355589, 0.0203966] ; [6.40498, 6.46593])
[1.87525, 1.87678] ; ([-2.35388, -2.35061] ; [-1.27065, -1.2569] ; [0.01348, 0.0301759] ; [6.39193, 6.45443])
[1.87678, 1.8783] ; ([-2.35579, -2.35254] ; [-1.26331, -1.24972] ; [0.023318, 0.0398755] ; [6.37798, 6.44199])
[1.8783, 1.87981] ; ([-2.35768, -2.35444] ; [-1.25603, -1.24261] ; [0.0330767, 0.0495004] ; [6.36312, 6.42862])
[1.87981, 1.88131] ; ([-2.35955, -2.35632] ; [-1.24883, -1.23557] ; [0.0427612, 0.0590555] ; [6.34739, 6.41434])
[1.88131, 1.88281] ; ([-2.3614, -2.35819] ; [-1.24169, -1.2286] ; [0.0523763, 0.0685451] ; [6.33079, 6.39916])
[1.88281, 1.8843] ; ([-2.36323, -2.36003] ; [-1.23462, -1.22171] ; [0.0619263, 0.0779733] ; [6.31332, 6.3831])
[1.8843, 1.88578] ; ([-2.36505, -2.36186] ; [-1.22763, -1.21489] ; [0.0714154, 0.0873439] ; [6.29501, 6.36617])
[1.88578, 1.88726] ; ([-2.36685, -2.36367] ; [-1.2207, -1.20815] ; [0.0808473, 0.0966603] ; [6.27584, 6.34838])
[1.88726, 1.88874] ; ([-2.36864, -2.36546] ; [-1.21388, -1.20146] ; [0.0902255, 0.105926] ; [6.2558, 6.32977])
[1.88874, 1.89021] ; ([-2.37041, -2.36724] ; [-1.20714, -1.19485] ; [0.0995533, 0.115139] ; [6.23494, 6.31031])
[1.89021, 1.89168] ; ([-2.37217, -2.36901] ; [-1.20048, -1.18831] ; [0.108829, 0.124302] ; [6.21327, 6.29001])
[1.89168, 1.89315] ; ([-2.37392, -2.37076] ; [-1.1939, -1.18186] ; [0.118055, 0.133417] ; [6.19078, 6.26888])
[1.89315, 1.89462] ; ([-2.37566, -2.3725] ; [-1.18742, -1.17548] ; [0.127178, 0.142532] ; [6.1675, 6.24693])
[1.89462, 1.89608] ; ([-2.37737, -2.37423] ; [-1.18104, -1.1692] ; [0.136247, 0.151582] ; [6.14348, 6.22418])
[1.89608, 1.89753] ; ([-2.37908, -2.37594] ; [-1.17475, -1.16302] ; [0.145251, 0.16057] ; [6.11871, 6.20067])
[1.89753, 1.89898] ; ([-2.38077, -2.37764] ; [-1.16856, -1.15695] ; [0.154195, 0.169499] ; [6.09318, 6.17643])
[1.89898, 1.90043] ; ([-2.38245, -2.37932] ; [-1.16248, -1.15097] ; [0.163081, 0.178371] ; [6.06691, 6.15144])
[1.90043, 1.90188] ; ([-2.38412, -2.381] ; [-1.1565, -1.14509] ; [0.171909, 0.187188] ; [6.0399, 6.12572])
[1.90188, 1.90332] ; ([-2.38577, -2.38266] ; [-1.15061, -1.13932] ; [0.180684, 0.195951] ; [6.01216, 6.09927])
[1.90332, 1.90476] ; ([-2.38742, -2.38431] ; [-1.14483, -1.13365] ; [0.189405, 0.204662] ; [5.98368, 6.07208])
[1.90476, 1.9062] ; ([-2.38905, -2.38595] ; [-1.13915, -1.12808] ; [0.198076, 0.213324] ; [5.95446, 6.04419])
[1.9062, 1.90764] ; ([-2.39068, -2.38758] ; [-1.13358, -1.12262] ; [0.206696, 0.221936] ; [5.92451, 6.01557])
[1.90764, 1.90908] ; ([-2.3923, -2.3892] ; [-1.12811, -1.11726] ; [0.215269, 0.230501] ; [5.89385, 5.98621])
[1.90908, 1.91052] ; ([-2.39391, -2.39081] ; [-1.12274, -1.11201] ; [0.223794, 0.23902] ; [5.86247, 5.95612])
[1.91052, 1.91196] ; ([-2.39551, -2.39241] ; [-1.11747, -1.10686] ; [0.232274, 0.247494] ; [5.83039, 5.92529])
[1.91196, 1.9134] ; ([-2.39711, -2.39401] ; [-1.11231, -1.10182] ; [0.240709, 0.255923] ; [5.79758, 5.89373])
[1.9134, 1.91484] ; ([-2.3987, -2.3956] ; [-1.10726, -1.09688] ; [0.2491, 0.264309] ; [5.76406, 5.86143])
[1.91484, 1.91628] ; ([-2.40028, -2.39718] ; [-1.10231, -1.09205] ; [0.257449, 0.272653] ; [5.72982, 5.8284])
[1.91628, 1.91772] ; ([-2.40186, -2.39876] ; [-1.09746, -1.08733] ; [0.265756, 0.280955] ; [5.69486, 5.79463])
[1.91772, 1.91916] ; ([-2.40343, -2.40033] ; [-1.09272, -1.08272] ; [0.274021, 0.289216] ; [5.65917, 5.76013])
[1.91916, 1.92061] ; ([-2.405, -2.4019] ; [-1.08809, -1.07821] ; [0.282247, 0.297437] ; [5.62274, 5.7249])
[1.92061, 1.92206] ; ([-2.40657, -2.40346] ; [-1.08356, -1.07382] ; [0.290432, 0.305618] ; [5.58558, 5.68893])
[1.92206, 1.92351] ; ([-2.40813, -2.40502] ; [-1.07914, -1.06953] ; [0.298578, 0.31376] ; [5.54768, 5.65221])
[1.92351, 1.92496] ; ([-2.40969, -2.40657] ; [-1.07483, -1.06535] ; [0.306685, 0.321863] ; [5.50905, 5.61475])
[1.92496, 1.92642] ; ([-2.41124, -2.40813] ; [-1.07063, -1.06129] ; [0.314754, 0.329926] ; [5.46966, 5.57654])
[1.92642, 1.92788] ; ([-2.4128, -2.40968] ; [-1.06653, -1.05733] ; [0.322785, 0.337952] ; [5.42953, 5.53758])
[1.92788, 1.92934] ; ([-2.41435, -2.41122] ; [-1.06254, -1.05349] ; [0.330777, 0.345939] ; [5.38865, 5.49786])
[1.92934, 1.93081] ; ([-2.4159, -2.41277] ; [-1.05867, -1.04975] ; [0.338732, 0.353888] ; [5.347, 5.45738])
[1.93081, 1.93228] ; ([-2.41745, -2.41432] ; [-1.0549, -1.04613] ; [0.346649, 0.361798] ; [5.30459, 5.41612])
[1.93228, 1.93376] ; ([-2.419, -2.41586] ; [-1.05124, -1.04262] ; [0.354528, 0.369671] ; [5.2614, 5.3741])
[1.93376, 1.93524] ; ([-2.42055, -2.4174] ; [-1.04769, -1.03922] ; [0.362369, 0.377505] ; [5.21744, 5.3313])
[1.93524, 1.93673] ; ([-2.4221, -2.41895] ; [-1.04425, -1.03593] ; [0.370173, 0.385301] ; [5.1727, 5.28771])
[1.93673, 1.93822] ; ([-2.42365, -2.42049] ; [-1.04092, -1.03275] ; [0.377938, 0.393058] ; [5.12716, 5.24333])
[1.93822, 1.93972] ; ([-2.4252, -2.42204] ; [-1.0377, -1.02969] ; [0.385666, 0.400776] ; [5.08083, 5.19816])
[1.93972, 1.94123] ; ([-2.42676, -2.42358] ; [-1.03459, -1.02674] ; [0.393355, 0.408455] ; [5.03369, 5.15218])
[1.94123, 1.94274] ; ([-2.42831, -2.42513] ; [-1.0316, -1.0239] ; [0.401005, 0.416094] ; [4.98574, 5.10539])
[1.94274, 1.94426] ; ([-2.42987, -2.42668] ; [-1.02871, -1.02118] ; [0.408616, 0.423693] ; [4.93697, 5.05778])
[1.94426, 1.94578] ; ([-2.43143, -2.42823] ; [-1.02594, -1.01857] ; [0.416187, 0.431252] ; [4.88719, 5.00952])
[1.94578, 1.94731] ; ([-2.433, -2.42979] ; [-1.02328, -1.01607] ; [0.423718, 0.438769] ; [4.83658, 4.96043])
[1.94731, 1.94885] ; ([-2.43457, -2.43135] ; [-1.02073, -1.01368] ; [0.431207, 0.446244] ; [4.78512, 4.91049])
[1.94885, 1.9504] ; ([-2.43614, -2.43291] ; [-1.0183, -1.01141] ; [0.438655, 0.453675] ; [4.73282, 4.85971])
[1.9504, 1.95195] ; ([-2.43772, -2.43448] ; [-1.01597, -1.00926] ; [0.44606, 0.461063] ; [4.67954, 4.80819])
[1.95195, 1.95352] ; ([-2.4393, -2.43605] ; [-1.01376, -1.00721] ; [0.453423, 0.468406] ; [4.62541, 4.75578])
[1.95352, 1.95509] ; ([-2.44089, -2.43762] ; [-1.01166, -1.00528] ; [0.460741, 0.475703] ; [4.57041, 4.70247])
[1.95509, 1.95667] ; ([-2.44248, -2.43921] ; [-1.00967, -1.00347] ; [0.468014, 0.482953] ; [4.51455, 4.64826])
[1.95667, 1.95826] ; ([-2.44408, -2.44079] ; [-1.00779, -1.00177] ; [0.475242, 0.490156] ; [4.45779, 4.59314])
[1.95826, 1.95986] ; ([-2.44568, -2.44239] ; [-1.00602, -1.00018] ; [0.482423, 0.497312] ; [4.40013, 4.53709])
[1.95986, 1.96146] ; ([-2.4473, -2.44399] ; [-1.00437, -0.9987] ; [0.489558, 0.504418] ; [4.34155, 4.4801])
[1.96146, 1.96308] ; ([-2.44892, -2.4456] ; [-1.00282, -0.997337] ; [0.496644, 0.511474] ; [4.28204, 4.42216])
[1.96308, 1.96471] ; ([-2.45055, -2.44721] ; [-1.00139, -0.996085] ; [0.503682, 0.518479] ; [4.22158, 4.36326])
[1.96471, 1.96635] ; ([-2.45219, -2.44884] ; [-1.00007, -0.994945] ; [0.510669, 0.525433] ; [4.16014, 4.30338])
[1.96635, 1.96801] ; ([-2.45384, -2.45047] ; [-0.998853, -0.993916] ; [0.517606, 0.532333] ; [4.09772, 4.2425])
[1.96801, 1.96967] ; ([-2.4555, -2.45212] ; [-0.99775, -0.992998] ; [0.52449, 0.539179] ; [4.03429, 4.18061])
[1.96967, 1.97135] ; ([-2.45717, -2.45377] ; [-0.996755, -0.99219] ; [0.531321, 0.54597] ; [3.96984, 4.1177])
[1.97135, 1.97304] ; ([-2.45885, -2.45544] ; [-0.99587, -0.991492] ; [0.538098, 0.552703] ; [3.90433, 4.05373])
[1.97304, 1.97474] ; ([-2.46055, -2.45712] ; [-0.995093, -0.990903] ; [0.544819, 0.559379] ; [3.83775, 3.9887])
[1.97474, 1.97646] ; ([-2.46225, -2.45881] ; [-0.994424, -0.990422] ; [0.551483, 0.565996] ; [3.77007, 3.92257])
[1.97646, 1.9782] ; ([-2.46398, -2.46051] ; [-0.993862, -0.990049] ; [0.558088, 0.572551] ; [3.70127, 3.85533])
[1.9782, 1.97995] ; ([-2.46571, -2.46223] ; [-0.993407, -0.989783] ; [0.564634, 0.579045] ; [3.63131, 3.78694])
[1.97995, 1.98171] ; ([-2.46747, -2.46396] ; [-0.993058, -0.989623] ; [0.571119, 0.585474] ; [3.56016, 3.71738])
[1.98171, 1.9835] ; ([-2.46924, -2.46571] ; [-0.992852, -0.989533] ; [0.57754, 0.591839] ; [3.48779, 3.64661])
[1.9835, 1.98529] ; ([-2.47102, -2.46747] ; [-0.99275, -0.989547] ; [0.583898, 0.598129] ; [3.41424, 3.57461])
[1.98529, 1.98711] ; ([-2.47282, -2.46925] ; [-0.992814, -0.989604] ; [0.590183, 0.604344] ; [3.33947, 3.50142])
[1.98711, 1.98894] ; ([-2.47464, -2.47105] ; [-0.993023, -0.989721] ; [0.596395, 0.610471] ; [3.26359, 3.42698])
[1.98894, 1.99079] ; ([-2.47647, -2.47287] ; [-0.993331, -0.98994] ; [0.60252, 0.616499] ; [3.18666, 3.35142])
[1.99079, 1.99264] ; ([-2.47832, -2.47469] ; [-0.993737, -0.990259] ; [0.608548, 0.622428] ; [3.10867, 3.2748])
[1.99264, 1.99452] ; ([-2.48018, -2.47653] ; [-0.994237, -0.990674] ; [0.614478, 0.628256] ; [3.02958, 3.19709])
[1.99452, 1.9964] ; ([-2.48205, -2.47839] ; [-0.994829, -0.991185] ; [0.620307, 0.63398] ; [2.94937, 3.11828])
[1.9964, 1.99827] ; ([-2.48391, -2.48026] ; [-0.995493, -0.991795] ; [0.626039, 0.639494] ; [2.86949, 3.03831])
[1.99827, 2.00012] ; ([-2.48575, -2.48212] ; [-0.996226, -0.992484] ; [0.631567, 0.6448] ; [2.79004, 2.95865])
[2.00012, 2.00195] ; ([-2.48757, -2.48395] ; [-0.997022, -0.993243] ; [0.636888, 0.649904] ; [2.71103, 2.87939])
[2.00195, 2.00376] ; ([-2.48938, -2.48577] ; [-0.997875, -0.994067] ; [0.642009, 0.654812] ; [2.63245, 2.80055])
[2.00376, 2.00555] ; ([-2.49116, -2.48757] ; [-0.998779, -0.994949] ; [0.646934, 0.659527] ; [2.55433, 2.72213])
[2.00555, 2.00732] ; ([-2.49293, -2.48936] ; [-0.999728, -0.995883] ; [0.651668, 0.664055] ; [2.47667, 2.64415])
[2.00732, 2.00908] ; ([-2.49468, -2.49112] ; [-1.00072, -0.996864] ; [0.656216, 0.668401] ; [2.39948, 2.56662])
[2.00908, 2.01081] ; ([-2.49642, -2.49287] ; [-1.00174, -0.997887] ; [0.660582, 0.672568] ; [2.32277, 2.48953])
[2.01081, 2.01253] ; ([-2.49814, -2.49461] ; [-1.0028, -0.998946] ; [0.664771, 0.676564] ; [2.24649, 2.41291])
[2.01253, 2.01425] ; ([-2.49986, -2.49633] ; [-1.0039, -1.00004] ; [0.668788, 0.68042] ; [2.17014, 2.33672])
[2.01425, 2.01596] ; ([-2.50158, -2.49805] ; [-1.00502, -1.00116] ; [0.672664, 0.684134] ; [2.09372, 2.26043])
[2.01596, 2.01766] ; ([-2.5033, -2.49976] ; [-1.00618, -1.00232] ; [0.6764, 0.687708] ; [2.01725, 2.18408])
[2.01766, 2.01937] ; ([-2.50501, -2.50147] ; [-1.00736, -1.00351] ; [0.679997, 0.691143] ; [1.94072, 2.10765])
[2.01937, 2.02107] ; ([-2.50672, -2.50319] ; [-1.00856, -1.00473] ; [0.683455, 0.69444] ; [1.86414, 2.03115])
[2.02107, 2.02276] ; ([-2.50843, -2.50489] ; [-1.00978, -1.00597] ; [0.686777, 0.697599] ; [1.78751, 1.95458])
[2.02276, 2.02445] ; ([-2.51014, -2.5066] ; [-1.01102, -1.00723] ; [0.689962, 0.700622] ; [1.71082, 1.87795])
[2.02445, 2.02614] ; ([-2.51185, -2.50831] ; [-1.01227, -1.00851] ; [0.693012, 0.70351] ; [1.63408, 1.80127])
[2.02614, 2.02783] ; ([-2.51355, -2.51002] ; [-1.01354, -1.0098] ; [0.695927, 0.706263] ; [1.5573, 1.72452])
[2.02783, 2.02951] ; ([-2.51526, -2.51172] ; [-1.01481, -1.01111] ; [0.698708, 0.708881] ; [1.48048, 1.64771])
[2.02951, 2.03119] ; ([-2.51696, -2.51343] ; [-1.01609, -1.01242] ; [0.701357, 0.711367] ; [1.40361, 1.57086])
[2.03119, 2.03287] ; ([-2.51867, -2.51513] ; [-1.01737, -1.01374] ; [0.703872, 0.713719] ; [1.32671, 1.49394])
[2.03287, 2.03455] ; ([-2.52037, -2.51683] ; [-1.01867, -1.01506] ; [0.706256, 0.715938] ; [1.24977, 1.41699])
[2.03455, 2.03622] ; ([-2.52208, -2.51854] ; [-1.01996, -1.01638] ; [0.708508, 0.718026] ; [1.17281, 1.33998])
[2.03622, 2.0379] ; ([-2.52379, -2.52024] ; [-1.02125, -1.0177] ; [0.710629, 0.719982] ; [1.09583, 1.26294])
[2.0379, 2.03957] ; ([-2.5255, -2.52194] ; [-1.02253, -1.01902] ; [0.712619, 0.721807] ; [1.01883, 1.18586])
[2.03957, 2.04124] ; ([-2.5272, -2.52365] ; [-1.02381, -1.02034] ; [0.714479, 0.723501] ; [0.941813, 1.10876])
[2.04124, 2.04291] ; ([-2.52891, -2.52535] ; [-1.02508, -1.02165] ; [0.71621, 0.725064] ; [0.864781, 1.03162])
[2.04291, 2.04457] ; ([-2.53062, -2.52706] ; [-1.02634, -1.02295] ; [0.71781, 0.726498] ; [0.787736, 0.954458])
[2.04457, 2.04624] ; ([-2.53233, -2.52877] ; [-1.02759, -1.02425] ; [0.719282, 0.727802] ; [0.710681, 0.877271])
[2.04624, 2.0479] ; ([-2.53405, -2.53047] ; [-1.02882, -1.02553] ; [0.720624, 0.728976] ; [0.633619, 0.800062])
[2.0479, 2.04957] ; ([-2.53576, -2.53218] ; [-1.03003, -1.0268] ; [0.721838, 0.730021] ; [0.556552, 0.722834])
[2.04957, 2.05123] ; ([-2.53747, -2.53389] ; [-1.03123, -1.02805] ; [0.722924, 0.730937] ; [0.479483, 0.645588])
[2.05123, 2.0529] ; ([-2.53919, -2.53561] ; [-1.03242, -1.02929] ; [0.723881, 0.731724] ; [0.402414, 0.568331])
[2.0529, 2.05456] ; ([-2.54091, -2.53732] ; [-1.03358, -1.03051] ; [0.724711, 0.732382] ; [0.325347, 0.491064])
[2.05456, 2.05623] ; ([-2.54263, -2.53904] ; [-1.03472, -1.03172] ; [0.725412, 0.732911] ; [0.248286, 0.413789])
[2.05623, 2.05789] ; ([-2.54435, -2.54076] ; [-1.03583, -1.0329] ; [0.725985, 0.733312] ; [0.17123, 0.336506])
[2.05789, 2.05956] ; ([-2.54608, -2.54248] ; [-1.03693, -1.03406] ; [0.72643, 0.733583] ; [0.0941812, 0.25922])
[2.05956, 2.06122] ; ([-2.54781, -2.5442] ; [-1.038, -1.0352] ; [0.726747, 0.733726] ; [0.0171454, 0.181931])
[2.06122, 2.06289] ; ([-2.54954, -2.54592] ; [-1.03904, -1.03631] ; [0.726937, 0.733739] ; [-0.0598748, 0.104644])
[2.06289, 2.06456] ; ([-2.55127, -2.54765] ; [-1.04006, -1.0374] ; [0.726971, 0.733651] ; [-0.136877, 0.0273598])
[2.06456, 2.06623] ; ([-2.55301, -2.54938] ; [-1.04105, -1.03847] ; [0.726775, 0.733535] ; [-0.213857, -0.0499184])
[2.06623, 2.0679] ; ([-2.55475, -2.55112] ; [-1.04202, -1.0395] ; [0.726408, 0.733334] ; [-0.290808, -0.127182])
[2.0679, 2.06957] ; ([-2.55649, -2.55285] ; [-1.04295, -1.04051] ; [0.725886, 0.733029] ; [-0.367725, -0.204423])
