[-0.000214825, 0] ; ([-0.00698132, -0.00698132] ; [0, 0] ; [-1.74533, -1.74533] ; [0, 0])
[1.79075, 1.79262] ; ([-2.22909, -2.22514] ; [-1.52801, -1.52343] ; [-0.599435, -0.580677] ; [4.90757, 5.02399])
[1.79262, 1.79446] ; ([-2.2319, -2.22799] ; [-1.52897, -1.52446] ; [-0.590125, -0.571412] ; [4.97359, 5.08835])
[1.79446, 1.79628] ; ([-2.23468, -2.2308] ; [-1.52977, -1.52531] ; [-0.580842, -0.562171] ; [5.03744, 5.15062])
[1.79628, 1.79807] ; ([-2.23742, -2.23357] ; [-1.53039, -1.52598] ; [-0.571582, -0.552953] ; [5.09922, 5.2109])
[1.79807, 1.79984] ; ([-2.24012, -2.23631] ; [-1.53084, -1.52648] ; [-0.562342, -0.543755] ; [5.15902, 5.26927])
[1.79984, 1.80158] ; ([-2.24279, -2.239] ; [-1.53111, -1.5268] ; [-0.553121, -0.534573] ; [5.21693, 5.3258])
[1.80158, 1.8033] ; ([-2.24543, -2.24167] ; [-1.53121, -1.52694] ; [-0.543916, -0.525407] ; [5.27302, 5.38058])
[1.8033, 1.80501] ; ([-2.24804, -2.2443] ; [-1.5312, -1.52684] ; [-0.534724, -0.516253] ; [5.3273, 5.43373])
[1.80501, 1.80669] ; ([-2.25061, -2.2469] ; [-1.53114, -1.52644] ; [-0.525543, -0.50712] ; [5.37988, 5.48519])
[1.80669, 1.80835] ; ([-2.25316, -2.24947] ; [-1.5309, -1.52588] ; [-0.516383, -0.498022] ; [5.43079, 5.53493])
[1.80835, 1.80999] ; ([-2.25567, -2.25201] ; [-1.53049, -1.52514] ; [-0.507256, -0.488954] ; [5.47998, 5.58301])
[1.80999, 1.81162] ; ([-2.25815, -2.25451] ; [-1.52991, -1.52423] ; [-0.498159, -0.479914] ; [5.52754, 5.62952])
[1.81162, 1.81322] ; ([-2.2606, -2.25699] ; [-1.52915, -1.52315] ; [-0.489089, -0.4709] ; [5.57353, 5.67449])
[1.81322, 1.81481] ; ([-2.26303, -2.25943] ; [-1.52822, -1.5219] ; [-0.480043, -0.461907] ; [5.618, 5.71798])
[1.81481, 1.81639] ; ([-2.26543, -2.26185] ; [-1.52713, -1.52049] ; [-0.471019, -0.452935] ; [5.66095, 5.76009])
[1.81639, 1.81795] ; ([-2.26781, -2.26425] ; [-1.52586, -1.5189] ; [-0.462015, -0.443982] ; [5.70248, 5.80081])
[1.81795, 1.81949] ; ([-2.27017, -2.26662] ; [-1.52444, -1.51716] ; [-0.453029, -0.435045] ; [5.74259, 5.84022])
[1.81949, 1.82102] ; ([-2.2725, -2.26897] ; [-1.52285, -1.51525] ; [-0.444058, -0.426124] ; [5.78135, 5.87831])
[1.82102, 1.82255] ; ([-2.27481, -2.27129] ; [-1.52109, -1.51318] ; [-0.435103, -0.417217] ; [5.81881, 5.91512])
[1.82255, 1.82406] ; ([-2.2771, -2.27359] ; [-1.51916, -1.51095] ; [-0.426161, -0.408321] ; [5.855, 5.95067])
[1.82406, 1.82556] ; ([-2.27938, -2.27588] ; [-1.51707, -1.50857] ; [-0.417229, -0.399435] ; [5.88996, 5.985])
[1.82556, 1.82705] ; ([-2.28163, -2.27814] ; [-1.51482, -1.50603] ; [-0.408306, -0.390557] ; [5.92371, 6.01813])
[1.82705, 1.82853] ; ([-2.28387, -2.28039] ; [-1.5124, -1.50334] ; [-0.39939, -0.381686] ; [5.95628, 6.05009])
[1.82853, 1.83] ; ([-2.28609, -2.28262] ; [-1.50983, -1.5005] ; [-0.390479, -0.372818] ; [5.98769, 6.08091])
[1.83, 1.83146] ; ([-2.2883, -2.28483] ; [-1.50709, -1.49751] ; [-0.381574, -0.363952] ; [6.01797, 6.1106])
[1.83146, 1.83292] ; ([-2.29049, -2.28703] ; [-1.5042, -1.49436] ; [-0.372671, -0.355087] ; [6.04715, 6.13919])
[1.83292, 1.83437] ; ([-2.29266, -2.28921] ; [-1.50115, -1.49107] ; [-0.363768, -0.346222] ; [6.07523, 6.1667])
[1.83437, 1.83582] ; ([-2.29483, -2.29138] ; [-1.49795, -1.48762] ; [-0.354864, -0.337354] ; [6.10224, 6.19315])
[1.83582, 1.83726] ; ([-2.29697, -2.29353] ; [-1.4946, -1.48403] ; [-0.345958, -0.328484] ; [6.12818, 6.21855])
[1.83726, 1.83869] ; ([-2.29911, -2.29567] ; [-1.4911, -1.4803] ; [-0.337048, -0.319609] ; [6.15309, 6.24291])
[1.83869, 1.84012] ; ([-2.30124, -2.2978] ; [-1.48744, -1.47642] ; [-0.328134, -0.310728] ; [6.17696, 6.26625])
[1.84012, 1.84155] ; ([-2.30335, -2.29991] ; [-1.48364, -1.4724] ; [-0.319213, -0.30184] ; [6.19983, 6.28859])
[1.84155, 1.84297] ; ([-2.30545, -2.30201] ; [-1.47969, -1.46825] ; [-0.310285, -0.292944] ; [6.22169, 6.30992])
[1.84297, 1.84439] ; ([-2.30754, -2.30411] ; [-1.4756, -1.46395] ; [-0.301348, -0.284037] ; [6.24247, 6.33036])
[1.84439, 1.84581] ; ([-2.30963, -2.30619] ; [-1.47137, -1.45952] ; [-0.2924, -0.275118] ; [6.26228, 6.34981])
[1.84581, 1.84723] ; ([-2.3117, -2.30826] ; [-1.467, -1.45495] ; [-0.28344, -0.266188] ; [6.28111, 6.3683])
[1.84723, 1.84864] ; ([-2.31376, -2.31033] ; [-1.46249, -1.45026] ; [-0.274469, -0.257243] ; [6.29898, 6.38582])
[1.84864, 1.85005] ; ([-2.31582, -2.31238] ; [-1.45784, -1.44543] ; [-0.265482, -0.248282] ; [6.3159, 6.40238])
[1.85005, 1.85146] ; ([-2.31786, -2.31442] ; [-1.45306, -1.44048] ; [-0.25648, -0.239305] ; [6.33187, 6.41799])
[1.85146, 1.85288] ; ([-2.3199, -2.31646] ; [-1.44814, -1.4354] ; [-0.247461, -0.230308] ; [6.34679, 6.43276])
[1.85288, 1.85429] ; ([-2.32194, -2.31849] ; [-1.4431, -1.4302] ; [-0.238422, -0.221292] ; [6.36077, 6.4466])
[1.85429, 1.8557] ; ([-2.32396, -2.32051] ; [-1.43793, -1.42487] ; [-0.229365, -0.212254] ; [6.37382, 6.45949])
[1.8557, 1.85711] ; ([-2.32598, -2.32253] ; [-1.43263, -1.41943] ; [-0.220286, -0.203194] ; [6.38594, 6.47145])
[1.85711, 1.85853] ; ([-2.32799, -2.32454] ; [-1.42721, -1.41387] ; [-0.211185, -0.194109] ; [6.3971, 6.48249])
[1.85853, 1.85994] ; ([-2.33, -2.32654] ; [-1.42167, -1.40819] ; [-0.202059, -0.184999] ; [6.40734, 6.49261])
[1.85994, 1.86136] ; ([-2.33201, -2.32854] ; [-1.41601, -1.40241] ; [-0.192908, -0.175863] ; [6.41666, 6.50178])
[1.86136, 1.86278] ; ([-2.334, -2.33053] ; [-1.41023, -1.39652] ; [-0.183729, -0.166698] ; [6.42507, 6.51])
[1.86278, 1.8642] ; ([-2.336, -2.33252] ; [-1.40433, -1.39052] ; [-0.174521, -0.157501] ; [6.43255, 6.51729])
[1.8642, 1.86563] ; ([-2.33799, -2.33451] ; [-1.39831, -1.38443] ; [-0.16528, -0.148271] ; [6.43912, 6.52363])
[1.86563, 1.86706] ; ([-2.33998, -2.33649] ; [-1.39218, -1.37823] ; [-0.156005, -0.139006] ; [6.44475, 6.52903])
[1.86706, 1.8685] ; ([-2.34196, -2.33847] ; [-1.38594, -1.37194] ; [-0.146693, -0.129702] ; [6.44946, 6.53347])
[1.8685, 1.86994] ; ([-2.34395, -2.34044] ; [-1.37959, -1.36555] ; [-0.137342, -0.120358] ; [6.45324, 6.53696])
[1.86994, 1.87139] ; ([-2.34593, -2.34242] ; [-1.37314, -1.35906] ; [-0.127949, -0.11097] ; [6.45607, 6.53949])
[1.87139, 1.87284] ; ([-2.34792, -2.34439] ; [-1.36659, -1.35248] ; [-0.118513, -0.101536] ; [6.45796, 6.54104])
[1.87284, 1.87431] ; ([-2.3499, -2.34636] ; [-1.35994, -1.3458] ; [-0.109029, -0.0920546] ; [6.45889, 6.54161])
[1.87431, 1.87578] ; ([-2.35188, -2.34834] ; [-1.35319, -1.33903] ; [-0.0994967, -0.0825232] ; [6.45863, 6.54141])
[1.87578, 1.87726] ; ([-2.35387, -2.35031] ; [-1.34635, -1.33218] ; [-0.0899133, -0.0729404] ; [6.45663, 6.54097])
[1.87726, 1.87874] ; ([-2.35586, -2.35229] ; [-1.33943, -1.32524] ; [-0.0802773, -0.0633061] ; [6.45363, 6.53953])
[1.87874, 1.88024] ; ([-2.35784, -2.35426] ; [-1.33242, -1.31823] ; [-0.0705892, -0.0536176] ; [6.44961, 6.53707])
[1.88024, 1.88175] ; ([-2.35983, -2.35624] ; [-1.32532, -1.31113] ; [-0.0608458, -0.0438723] ; [6.44457, 6.53358])
[1.88175, 1.88326] ; ([-2.36183, -2.35822] ; [-1.31815, -1.30397] ; [-0.0510446, -0.0340672] ; [6.43847, 6.52904])
[1.88326, 1.88479] ; ([-2.36382, -2.36021] ; [-1.3109, -1.29673] ; [-0.0411823, -0.0241993] ; [6.43131, 6.52344])
[1.88479, 1.88633] ; ([-2.36582, -2.36219] ; [-1.30358, -1.28942] ; [-0.031256, -0.0142652] ; [6.42306, 6.51676])
[1.88633, 1.88788] ; ([-2.36783, -2.36419] ; [-1.2962, -1.28204] ; [-0.0212664, -0.00425833] ; [6.41371, 6.50897])
[1.88788, 1.88942] ; ([-2.36981, -2.36618] ; [-1.28874, -1.27473] ; [-0.0112053, 0.00565216] ; [6.40341, 6.50005])
[1.88942, 1.89095] ; ([-2.37176, -2.36815] ; [-1.28134, -1.26748] ; [-0.00123842, 0.015482] ; [6.39217, 6.49015])
[1.89095, 1.89247] ; ([-2.3737, -2.3701] ; [-1.27399, -1.26029] ; [0.00864818, 0.0252322] ; [6.38002, 6.47929])
[1.89247, 1.89399] ; ([-2.3756, -2.37202] ; [-1.2667, -1.25316] ; [0.0184557, 0.0349077] ; [6.36697, 6.4675])
[1.89399, 1.89549] ; ([-2.37749, -2.37392] ; [-1.25948, -1.2461] ; [0.028189, 0.0445132] ; [6.35304, 6.45479])
[1.89549, 1.89699] ; ([-2.37936, -2.37581] ; [-1.25232, -1.2391] ; [0.0378528, 0.0540532] ; [6.33824, 6.44118])
[1.89699, 1.89848] ; ([-2.38121, -2.37767] ; [-1.24522, -1.23217] ; [0.0474514, 0.0635316] ; [6.32258, 6.42668])
[1.89848, 1.89997] ; ([-2.38305, -2.37951] ; [-1.23819, -1.22531] ; [0.0569891, 0.0729524] ; [6.30606, 6.4113])
[1.89997, 1.90145] ; ([-2.38487, -2.38134] ; [-1.23123, -1.21852] ; [0.0664696, 0.082319] ; [6.28871, 6.39506])
[1.90145, 1.90293] ; ([-2.38667, -2.38315] ; [-1.22433, -1.2118] ; [0.0758964, 0.0916348] ; [6.27052, 6.37797])
[1.90293, 1.9044] ; ([-2.38846, -2.38495] ; [-1.2175, -1.20515] ; [0.085273, 0.100903] ; [6.25151, 6.36002])
[1.9044, 1.90587] ; ([-2.39024, -2.38673] ; [-1.21074, -1.19858] ; [0.0946023, 0.110126] ; [6.23166, 6.34122])
[1.90587, 1.90734] ; ([-2.392, -2.3885] ; [-1.20406, -1.19207] ; [0.10387, 0.119324] ; [6.21099, 6.32159])
[1.90734, 1.90881] ; ([-2.39375, -2.39026] ; [-1.19748, -1.18562] ; [0.113087, 0.128489] ; [6.1895, 6.30113])
[1.90881, 1.91028] ; ([-2.39549, -2.392] ; [-1.19098, -1.17925] ; [0.122262, 0.137603] ; [6.16723, 6.27985])
[1.91028, 1.91174] ; ([-2.39722, -2.39374] ; [-1.18456, -1.17298] ; [0.131386, 0.146655] ; [6.14421, 6.25776])
[1.91174, 1.91319] ; ([-2.39893, -2.39546] ; [-1.17824, -1.16681] ; [0.140447, 0.155653] ; [6.12044, 6.23491])
[1.91319, 1.91465] ; ([-2.40063, -2.39716] ; [-1.17202, -1.16073] ; [0.149452, 0.164596] ; [6.09593, 6.2113])
[1.91465, 1.9161] ; ([-2.40232, -2.39885] ; [-1.16589, -1.15474] ; [0.158401, 0.173486] ; [6.07068, 6.18693])
[1.9161, 1.91755] ; ([-2.40399, -2.40053] ; [-1.15986, -1.14886] ; [0.167298, 0.182324] ; [6.04469, 6.16182])
[1.91755, 1.91899] ; ([-2.40566, -2.4022] ; [-1.15393, -1.14307] ; [0.176144, 0.191113] ; [6.01798, 6.13595])
[1.91899, 1.92044] ; ([-2.40731, -2.40386] ; [-1.14809, -1.13739] ; [0.184941, 0.199855] ; [5.99053, 6.10934])
[1.92044, 1.92188] ; ([-2.40896, -2.40551] ; [-1.14236, -1.1318] ; [0.193691, 0.208551] ; [5.96236, 6.08199])
[1.92188, 1.92333] ; ([-2.41059, -2.40715] ; [-1.13672, -1.12632] ; [0.202395, 0.217202] ; [5.93345, 6.0539])
[1.92333, 1.92477] ; ([-2.41222, -2.40878] ; [-1.13118, -1.12093] ; [0.211056, 0.22581] ; [5.90381, 6.02507])
[1.92477, 1.92622] ; ([-2.41384, -2.4104] ; [-1.12574, -1.11565] ; [0.219673, 0.234376] ; [5.87344, 5.99549])
[1.92622, 1.92766] ; ([-2.41546, -2.41202] ; [-1.12041, -1.11047] ; [0.228249, 0.242902] ; [5.84234, 5.96518])
[1.92766, 1.92911] ; ([-2.41706, -2.41363] ; [-1.11517, -1.10539] ; [0.236785, 0.251388] ; [5.8105, 5.93413])
[1.92911, 1.93055] ; ([-2.41867, -2.41523] ; [-1.11009, -1.10036] ; [0.245281, 0.259835] ; [5.77791, 5.90234])
[1.93055, 1.932] ; ([-2.42026, -2.41683] ; [-1.10511, -1.09545] ; [0.253739, 0.268235] ; [5.74462, 5.8698])
[1.932, 1.93345] ; ([-2.42185, -2.41842] ; [-1.10025, -1.09064] ; [0.26215, 0.276591] ; [5.71062, 5.83655])
[1.93345, 1.9349] ; ([-2.42343, -2.42] ; [-1.09549, -1.08593] ; [0.270518, 0.284902] ; [5.67592, 5.80258])
[1.9349, 1.93635] ; ([-2.42501, -2.42158] ; [-1.09083, -1.08134] ; [0.278841, 0.29317] ; [5.6405, 5.76789])
[1.93635, 1.9378] ; ([-2.42659, -2.42315] ; [-1.08629, -1.07686] ; [0.287121, 0.301396] ; [5.60437, 5.73248])
[1.9378, 1.93926] ; ([-2.42816, -2.42472] ; [-1.08186, -1.07249] ; [0.295359, 0.309579] ; [5.56752, 5.69635])
[1.93926, 1.94071] ; ([-2.42972, -2.42628] ; [-1.07753, -1.06823] ; [0.303555, 0.31772] ; [5.52995, 5.65949])
[1.94071, 1.94217] ; ([-2.43128, -2.42784] ; [-1.07331, -1.06409] ; [0.311709, 0.32582] ; [5.49166, 5.6219])
[1.94217, 1.94363] ; ([-2.43284, -2.4294] ; [-1.06922, -1.06004] ; [0.319766, 0.333936] ; [5.45259, 5.58363])
[1.94363, 1.9451] ; ([-2.4344, -2.43095] ; [-1.06523, -1.05611] ; [0.327783, 0.342003] ; [5.41283, 5.54463])
[1.9451, 1.94656] ; ([-2.43595, -2.4325] ; [-1.06135, -1.05229] ; [0.335752, 0.350024] ; [5.37228, 5.50501])
[1.94656, 1.94803] ; ([-2.4375, -2.43405] ; [-1.05759, -1.04859] ; [0.343674, 0.357999] ; [5.33103, 5.46467])
[1.94803, 1.9495] ; ([-2.43905, -2.43559] ; [-1.05393, -1.045] ; [0.351551, 0.365928] ; [5.28909, 5.42361])
[1.9495, 1.95098] ; ([-2.44059, -2.43713] ; [-1.05039, -1.04153] ; [0.359381, 0.373811] ; [5.24645, 5.38182])
[1.95098, 1.95245] ; ([-2.44213, -2.43867] ; [-1.04696, -1.03818] ; [0.367167, 0.381649] ; [5.20308, 5.33932])
[1.95245, 1.95393] ; ([-2.44368, -2.44021] ; [-1.04364, -1.03493] ; [0.374906, 0.389441] ; [5.159, 5.29608])
[1.95393, 1.95542] ; ([-2.44522, -2.44174] ; [-1.04044, -1.03181] ; [0.382601, 0.397189] ; [5.1142, 5.25211])
[1.95542, 1.95691] ; ([-2.44676, -2.44328] ; [-1.03738, -1.02875] ; [0.39023, 0.404911] ; [5.06841, 5.20766])
[1.95691, 1.9584] ; ([-2.4483, -2.44481] ; [-1.03444, -1.02582] ; [0.397814, 0.41258] ; [5.02194, 5.16246])
[1.9584, 1.9599] ; ([-2.44984, -2.44635] ; [-1.03161, -1.023] ; [0.405344, 0.420197] ; [4.97479, 5.11656])
[1.9599, 1.9614] ; ([-2.45138, -2.44788] ; [-1.02888, -1.0203] ; [0.41282, 0.427761] ; [4.92693, 5.06995])
[1.9614, 1.9629] ; ([-2.45292, -2.44941] ; [-1.02627, -1.01772] ; [0.420244, 0.435273] ; [4.87838, 5.02263])
[1.9629, 1.96441] ; ([-2.45446, -2.45094] ; [-1.02377, -1.01525] ; [0.427614, 0.442732] ; [4.82912, 4.97459])
[1.96441, 1.96592] ; ([-2.45601, -2.45248] ; [-1.02138, -1.0129] ; [0.434932, 0.45014] ; [4.77915, 4.92583])
[1.96592, 1.96744] ; ([-2.45755, -2.45401] ; [-1.01909, -1.01067] ; [0.442197, 0.457494] ; [4.72846, 4.87634])
[1.96744, 1.96896] ; ([-2.45909, -2.45554] ; [-1.01692, -1.00854] ; [0.449408, 0.464796] ; [4.67705, 4.82612])
[1.96896, 1.97048] ; ([-2.46064, -2.45708] ; [-1.01486, -1.00653] ; [0.456564, 0.472047] ; [4.6249, 4.77515])
[1.97048, 1.97202] ; ([-2.46219, -2.45862] ; [-1.0129, -1.00463] ; [0.463665, 0.479244] ; [4.57202, 4.72344])
[1.97202, 1.97355] ; ([-2.46374, -2.46016] ; [-1.01106, -1.00284] ; [0.470712, 0.486386] ; [4.5184, 4.67097])
[1.97355, 1.9751] ; ([-2.4653, -2.46171] ; [-1.00931, -1.00116] ; [0.477704, 0.493473] ; [4.46403, 4.61776])
[1.9751, 1.97665] ; ([-2.46686, -2.46325] ; [-1.00768, -0.999596] ; [0.48464, 0.500504] ; [4.4089, 4.56378])
[1.97665, 1.97821] ; ([-2.46842, -2.4648] ; [-1.00615, -0.998139] ; [0.491519, 0.507479] ; [4.35302, 4.50903])
[1.97821, 1.97977] ; ([-2.46999, -2.46636] ; [-1.00472, -0.99679] ; [0.498341, 0.514397] ; [4.29636, 4.45351])
[1.97977, 1.98134] ; ([-2.47157, -2.46792] ; [-1.0034, -0.99555] ; [0.505106, 0.521257] ; [4.23892, 4.39721])
[1.98134, 1.98292] ; ([-2.47315, -2.46949] ; [-1.00218, -0.994411] ; [0.51181, 0.528061] ; [4.1807, 4.34011])
[1.98292, 1.9845] ; ([-2.47473, -2.47106] ; [-1.00107, -0.99338] ; [0.518455, 0.534805] ; [4.12168, 4.28221])
[1.9845, 1.9861] ; ([-2.47633, -2.47263] ; [-1.00005, -0.992453] ; [0.525039, 0.541488] ; [4.06178, 4.22359])
[1.9861, 1.9877] ; ([-2.47793, -2.47422] ; [-0.999143, -0.99163] ; [0.531561, 0.54811] ; [4.00107, 4.16416])
[1.9877, 1.98931] ; ([-2.47953, -2.47581] ; [-0.99833, -0.99091] ; [0.538021, 0.554668] ; [3.93955, 4.1039])
[1.98931, 1.99093] ; ([-2.48115, -2.4774] ; [-0.997615, -0.990293] ; [0.544416, 0.561162] ; [3.8772, 4.04281])
[1.99093, 1.99256] ; ([-2.48277, -2.47901] ; [-0.997002, -0.989773] ; [0.550745, 0.567593] ; [3.81401, 3.98088])
[1.99256, 1.9942] ; ([-2.4844, -2.48062] ; [-0.996484, -0.989354] ; [0.557008, 0.573958] ; [3.74998, 3.91809])
[1.9942, 1.99584] ; ([-2.48604, -2.48224] ; [-0.996061, -0.989033] ; [0.563203, 0.580255] ; [3.68508, 3.85445])
[1.99584, 1.9975] ; ([-2.48769, -2.48387] ; [-0.995732, -0.988811] ; [0.56933, 0.586482] ; [3.61931, 3.78993])
[1.9975, 1.99917] ; ([-2.48935, -2.48551] ; [-0.995496, -0.988685] ; [0.575386, 0.59264] ; [3.55265, 3.72452])
[1.99917, 2.00085] ; ([-2.49102, -2.48716] ; [-0.995355, -0.98865] ; [0.581369, 0.598727] ; [3.48508, 3.65822])
[2.00085, 2.00254] ; ([-2.49271, -2.48883] ; [-0.995309, -0.988705] ; [0.58728, 0.604741] ; [3.4166, 3.59099])
[2.00254, 2.00425] ; ([-2.4944, -2.4905] ; [-0.995438, -0.988766] ; [0.593116, 0.61068] ; [3.34719, 3.52284])
[2.00425, 2.00596] ; ([-2.4961, -2.49218] ; [-0.995652, -0.98892] ; [0.598876, 0.616529] ; [3.277, 3.45375])
[2.00596, 2.00768] ; ([-2.49782, -2.49388] ; [-0.99595, -0.989164] ; [0.604546, 0.622288] ; [3.20598, 3.38385])
[2.00768, 2.00941] ; ([-2.49954, -2.49558] ; [-0.996333, -0.989493] ; [0.610123, 0.627957] ; [3.13415, 3.31313])
[2.00941, 2.01115] ; ([-2.50127, -2.49729] ; [-0.996795, -0.989909] ; [0.615608, 0.633532] ; [3.06148, 3.24158])
[2.01115, 2.0129] ; ([-2.50302, -2.49902] ; [-0.997335, -0.990409] ; [0.620998, 0.639013] ; [2.98797, 3.16918])
[2.0129, 2.01466] ; ([-2.50477, -2.50075] ; [-0.997951, -0.990989] ; [0.626292, 0.644398] ; [2.91359, 3.09593])
[2.01466, 2.01643] ; ([-2.50654, -2.5025] ; [-0.998641, -0.99165] ; [0.631488, 0.649685] ; [2.83834, 3.0218])
[2.01643, 2.01821] ; ([-2.50832, -2.50425] ; [-0.999403, -0.992388] ; [0.636585, 0.654873] ; [2.7622, 2.94679])
[2.01821, 2.01998] ; ([-2.51009, -2.50603] ; [-1.00021, -0.993207] ; [0.641584, 0.659876] ; [2.6864, 2.87087])
[2.01998, 2.02173] ; ([-2.51184, -2.50778] ; [-1.00107, -0.994083] ; [0.646402, 0.664704] ; [2.61092, 2.79526])
[2.02173, 2.02347] ; ([-2.51358, -2.50953] ; [-1.00198, -0.995013] ; [0.651045, 0.669358] ; [2.53575, 2.71995])
[2.02347, 2.02519] ; ([-2.5153, -2.51125] ; [-1.00293, -0.995991] ; [0.655517, 0.673843] ; [2.46093, 2.64495])
[2.02519, 2.0269] ; ([-2.51701, -2.51297] ; [-1.00392, -0.997012] ; [0.659821, 0.678162] ; [2.38645, 2.57029])
[2.0269, 2.02859] ; ([-2.51871, -2.51467] ; [-1.00493, -0.998072] ; [0.663959, 0.682317] ; [2.31234, 2.49595])
[2.02859, 2.03027] ; ([-2.5204, -2.51636] ; [-1.00598, -0.999166] ; [0.667936, 0.686321] ; [2.23843, 2.42198])
[2.03027, 2.03194] ; ([-2.52209, -2.51804] ; [-1.00707, -1.00029] ; [0.671762, 0.690195] ; [2.16438, 2.34821])
[2.03194, 2.03362] ; ([-2.52378, -2.51972] ; [-1.00818, -1.00145] ; [0.675458, 0.693939] ; [2.0902, 2.27429])
[2.03362, 2.03529] ; ([-2.52546, -2.5214] ; [-1.00932, -1.00264] ; [0.679024, 0.697553] ; [2.01589, 2.20024])
[2.03529, 2.03696] ; ([-2.52715, -2.52308] ; [-1.01049, -1.00387] ; [0.682461, 0.701038] ; [1.94145, 2.12604])
[2.03696, 2.03863] ; ([-2.52884, -2.52476] ; [-1.01167, -1.00511] ; [0.68577, 0.704394] ; [1.86689, 2.05172])
[2.03863, 2.0403] ; ([-2.53052, -2.52643] ; [-1.01288, -1.00638] ; [0.688948, 0.707624] ; [1.79222, 1.97727])
[2.0403, 2.04196] ; ([-2.53221, -2.52811] ; [-1.0141, -1.00767] ; [0.691998, 0.710726] ; [1.71743, 1.90269])
[2.04196, 2.04362] ; ([-2.53389, -2.52979] ; [-1.01534, -1.00897] ; [0.694919, 0.713702] ; [1.64184, 1.82869])
[2.04362, 2.04528] ; ([-2.53558, -2.53147] ; [-1.01659, -1.01029] ; [0.697714, 0.716549] ; [1.56618, 1.75457])
[2.04528, 2.04694] ; ([-2.53727, -2.53315] ; [-1.01785, -1.01162] ; [0.700383, 0.719267] ; [1.49045, 1.68034])
[2.04694, 2.0486] ; ([-2.53895, -2.53483] ; [-1.01911, -1.01297] ; [0.702925, 0.721857] ; [1.41466, 1.60601])
[2.0486, 2.05025] ; ([-2.54064, -2.53651] ; [-1.02037, -1.01432] ; [0.705342, 0.72432] ; [1.33881, 1.53158])
[2.05025, 2.05191] ; ([-2.54233, -2.53819] ; [-1.02164, -1.01568] ; [0.707634, 0.726655] ; [1.26289, 1.45704])
[2.05191, 2.05356] ; ([-2.54402, -2.53987] ; [-1.02291, -1.01704] ; [0.709801, 0.728863] ; [1.18691, 1.38242])
[2.05356, 2.05522] ; ([-2.54571, -2.54155] ; [-1.02417, -1.0184] ; [0.711843, 0.730943] ; [1.11087, 1.3077])
[2.05522, 2.05687] ; ([-2.54741, -2.54324] ; [-1.02543, -1.01977] ; [0.713761, 0.732898] ; [1.03477, 1.23289])
[2.05687, 2.05852] ; ([-2.5491, -2.54493] ; [-1.02668, -1.02113] ; [0.715555, 0.734725] ; [0.958612, 1.158])
[2.05852, 2.06017] ; ([-2.5508, -2.54661] ; [-1.02793, -1.02248] ; [0.717224, 0.736427] ; [0.882404, 1.08302])
[2.06017, 2.06182] ; ([-2.55249, -2.5483] ; [-1.02916, -1.02383] ; [0.71877, 0.738001] ; [0.806146, 1.00796])
[2.06182, 2.06347] ; ([-2.55419, -2.55] ; [-1.03039, -1.02516] ; [0.720192, 0.73945] ; [0.729839, 0.932835])
[2.06347, 2.06512] ; ([-2.5559, -2.55169] ; [-1.0316, -1.02649] ; [0.72149, 0.740772] ; [0.653488, 0.857633])
[2.06512, 2.06678] ; ([-2.5576, -2.55339] ; [-1.0328, -1.02781] ; [0.722664, 0.741968] ; [0.577095, 0.782364])
[2.06678, 2.06843] ; ([-2.55931, -2.55509] ; [-1.03398, -1.02911] ; [0.723714, 0.743038] ; [0.500664, 0.707031])
[2.06843, 2.07008] ; ([-2.56102, -2.55679] ; [-1.03515, -1.03039] ; [0.724641, 0.743981] ; [0.424197, 0.63164])
[2.07008, 2.07173] ; ([-2.56273, -2.55849] ; [-1.0363, -1.03166] ; [0.725443, 0.744798] ; [0.347699, 0.556195])
[2.07173, 2.07339] ; ([-2.56444, -2.5602] ; [-1.03743, -1.0329] ; [0.726122, 0.745488] ; [0.271171, 0.480698])
[2.07339, 2.07504] ; ([-2.56616, -2.56191] ; [-1.03854, -1.03413] ; [0.726676, 0.746052] ; [0.194619, 0.405152])
[2.07504, 2.0767] ; ([-2.56788, -2.56362] ; [-1.03963, -1.03533] ; [0.727106, 0.746488] ; [0.118044, 0.329561])
[2.0767, 2.07835] ; ([-2.5696, -2.56533] ; [-1.0407, -1.03652] ; [0.727412, 0.746798] ; [0.0414471, 0.253929])
[2.07835, 2.08001] ; ([-2.57133, -2.56705] ; [-1.04174, -1.03767] ; [0.727594, 0.74698] ; [-0.0351646, 0.17826])
[2.08001, 2.08167] ; ([-2.57306, -2.56878] ; [-1.04276, -1.0388] ; [0.72765, 0.747034] ; [-0.111787, 0.102558])
[2.08167, 2.08333] ; ([-2.57479, -2.5705] ; [-1.04375, -1.03991] ; [0.72751, 0.747032] ; [-0.188416, 0.026826])
[2.08333, 2.085] ; ([-2.57653, -2.57223] ; [-1.04472, -1.04099] ; [0.72719, 0.746957] ; [-0.265042, -0.0489305])
[2.085, 2.08666] ; ([-2.57827, -2.57396] ; [-1.04566, -1.04203] ; [0.726743, 0.746754] ; [-0.341656, -0.124701])
[2.08666, 2.08833] ; ([-2.58001, -2.5757] ; [-1.04657, -1.04305] ; [0.726171, 0.746423] ; [-0.418255, -0.200478])
[2.08833, 2.09] ; ([-2.58176, -2.57744] ; [-1.04746, -1.04404] ; [0.725472, 0.745963] ; [-0.494835, -0.276258])
