[-0.000137011, 0] ; ([-0.00349066, -0.00349066] ; [0, 0] ; [-0.776672, -0.776672] ; [0, 0])
[2.06558, 2.06681] ; ([-1.87133, -1.86792] ; [-0.903292, -0.896572] ; [0.0350656, 0.053425] ; [-2.75405, -2.59821])
[2.06681, 2.06803] ; ([-1.87244, -1.86902] ; [-0.904381, -0.897611] ; [0.0317275, 0.050198] ; [-2.75489, -2.59906])
[2.06803, 2.06926] ; ([-1.87354, -1.87012] ; [-0.905468, -0.898649] ; [0.0283966, 0.046976] ; [-2.75544, -2.59963])
[2.06926, 2.07048] ; ([-1.87465, -1.87122] ; [-0.906553, -0.899686] ; [0.025072, 0.0437604] ; [-2.75571, -2.59992])
[2.07048, 2.07169] ; ([-1.87575, -1.87232] ; [-0.907636, -0.900722] ; [0.021755, 0.0405502] ; [-2.75569, -2.59992])
[2.07169, 2.07291] ; ([-1.87686, -1.87342] ; [-0.908717, -0.901757] ; [0.0184456, 0.0373457] ; [-2.75565, -2.59937])
[2.07291, 2.07412] ; ([-1.87796, -1.87452] ; [-0.909796, -0.902791] ; [0.0151441, 0.0341469] ; [-2.75532, -2.59856])
[2.07412, 2.07533] ; ([-1.87906, -1.87561] ; [-0.910872, -0.903824] ; [0.0118505, 0.030954] ; [-2.75471, -2.59747])
[2.07533, 2.07654] ; ([-1.88016, -1.87671] ; [-0.911946, -0.904855] ; [0.00856492, 0.027767] ; [-2.75381, -2.59612])
[2.07654, 2.07775] ; ([-1.88126, -1.8778] ; [-0.913017, -0.905885] ; [0.00528753, 0.0245862] ; [-2.75262, -2.59451])
[2.07775, 2.07895] ; ([-1.88236, -1.8789] ; [-0.914085, -0.906914] ; [0.00201831, 0.0214117] ; [-2.75116, -2.59263])
[2.07895, 2.08016] ; ([-1.88346, -1.87999] ; [-0.91515, -0.90794] ; [-0.00124252, 0.0182436] ; [-2.74941, -2.59049])
[2.08016, 2.08136] ; ([-1.88456, -1.88108] ; [-0.916212, -0.908965] ; [-0.0044948, 0.015082] ; [-2.74739, -2.58809])
[2.08136, 2.08255] ; ([-1.88566, -1.88218] ; [-0.917271, -0.909988] ; [-0.00773842, 0.011927] ; [-2.74509, -2.58543])
[2.08255, 2.08375] ; ([-1.88676, -1.88327] ; [-0.918327, -0.911009] ; [-0.0109732, 0.00877887] ; [-2.74252, -2.58251])
[2.08375, 2.08495] ; ([-1.88786, -1.88436] ; [-0.919379, -0.912027] ; [-0.014199, 0.00563761] ; [-2.73967, -2.57934])
[2.08495, 2.08614] ; ([-1.88895, -1.88545] ; [-0.920428, -0.913043] ; [-0.017415, 0.00250357] ; [-2.73656, -2.57592])
[2.08614, 2.08733] ; ([-1.89005, -1.88654] ; [-0.921472, -0.914057] ; [-0.0206212, -0.000622753] ; [-2.73317, -2.57225])
[2.08733, 2.08852] ; ([-1.89115, -1.88763] ; [-0.922512, -0.915068] ; [-0.023816, -0.00374109] ; [-2.72952, -2.56833])
[2.08852, 2.08971] ; ([-1.89224, -1.88872] ; [-0.923548, -0.916076] ; [-0.0269995, -0.00684998] ; [-2.7256, -2.56416])
[2.08971, 2.0909] ; ([-1.89334, -1.88981] ; [-0.924579, -0.91708] ; [-0.0301715, -0.00994939] ; [-2.72142, -2.55975])
[2.0909, 2.09208] ; ([-1.89443, -1.8909] ; [-0.925606, -0.918081] ; [-0.0333319, -0.0130392] ; [-2.71699, -2.5551])
[2.09208, 2.09326] ; ([-1.89552, -1.89199] ; [-0.926628, -0.919078] ; [-0.0364807, -0.0161194] ; [-2.71229, -2.55021])
[2.09326, 2.09444] ; ([-1.89662, -1.89307] ; [-0.927645, -0.920072] ; [-0.039618, -0.0191888] ; [-2.70734, -2.54508])
[2.09444, 2.09562] ; ([-1.89771, -1.89416] ; [-0.928656, -0.921061] ; [-0.0427424, -0.0222475] ; [-2.70214, -2.53971])
[2.09562, 2.09679] ; ([-1.8988, -1.89525] ; [-0.929663, -0.922047] ; [-0.0458538, -0.0252952] ; [-2.69669, -2.53411])
[2.09679, 2.09797] ; ([-1.89989, -1.89633] ; [-0.930664, -0.923028] ; [-0.0489524, -0.0283317] ; [-2.69099, -2.52828])
[2.09797, 2.09914] ; ([-1.90098, -1.89741] ; [-0.931659, -0.924004] ; [-0.0520379, -0.031357] ; [-2.68504, -2.52222])
[2.09914, 2.10031] ; ([-1.90207, -1.8985] ; [-0.932649, -0.924977] ; [-0.0551103, -0.034371] ; [-2.67885, -2.51593])
[2.10031, 2.10147] ; ([-1.90316, -1.89958] ; [-0.933634, -0.925945] ; [-0.0581695, -0.0373736] ; [-2.67242, -2.50941])
[2.10147, 2.10264] ; ([-1.90425, -1.90066] ; [-0.934612, -0.926908] ; [-0.0612154, -0.0403648] ; [-2.66575, -2.50267])
[2.10264, 2.1038] ; ([-1.90534, -1.90174] ; [-0.935585, -0.927867] ; [-0.0642481, -0.0433444] ; [-2.65884, -2.49571])
[2.1038, 2.10497] ; ([-1.90642, -1.90282] ; [-0.936552, -0.928821] ; [-0.0672672, -0.0463125] ; [-2.65169, -2.48853])
[2.10497, 2.10613] ; ([-1.90751, -1.9039] ; [-0.937514, -0.92977] ; [-0.0702728, -0.0492689] ; [-2.64431, -2.48112])
[2.10613, 2.10729] ; ([-1.9086, -1.90499] ; [-0.938469, -0.930715] ; [-0.0732649, -0.0522134] ; [-2.6367, -2.4735])
[2.10729, 2.10844] ; ([-1.90968, -1.90607] ; [-0.939418, -0.931654] ; [-0.0762434, -0.0551461] ; [-2.62885, -2.46566])
[2.10844, 2.1096] ; ([-1.91077, -1.90714] ; [-0.940362, -0.932589] ; [-0.0792082, -0.0580668] ; [-2.62077, -2.4576])
[2.1096, 2.11075] ; ([-1.91186, -1.90822] ; [-0.941299, -0.933519] ; [-0.0821591, -0.0609755] ; [-2.61247, -2.44933])
[2.11075, 2.11191] ; ([-1.91294, -1.9093] ; [-0.94223, -0.934443] ; [-0.0850961, -0.063872] ; [-2.60394, -2.44085])
[2.11191, 2.11306] ; ([-1.91403, -1.91038] ; [-0.943155, -0.935362] ; [-0.0880192, -0.0667563] ; [-2.59518, -2.43216])
[2.11306, 2.11421] ; ([-1.91512, -1.91146] ; [-0.944074, -0.936277] ; [-0.0909282, -0.0696283] ; [-2.5862, -2.42325])
[2.11421, 2.11536] ; ([-1.9162, -1.91254] ; [-0.944986, -0.937186] ; [-0.093823, -0.0724878] ; [-2.57699, -2.41414])
[2.11536, 2.11651] ; ([-1.91729, -1.91362] ; [-0.945892, -0.938089] ; [-0.0967036, -0.0753349] ; [-2.56757, -2.40482])
[2.11651, 2.11766] ; ([-1.91837, -1.9147] ; [-0.946791, -0.938987] ; [-0.0995698, -0.0781693] ; [-2.55792, -2.3953])
[2.11766, 2.11881] ; ([-1.91946, -1.91578] ; [-0.947684, -0.93988] ; [-0.102422, -0.080991] ; [-2.54806, -2.38557])
[2.11881, 2.11995] ; ([-1.92055, -1.91686] ; [-0.948571, -0.940767] ; [-0.105259, -0.0838] ; [-2.53798, -2.37564])
[2.11995, 2.1211] ; ([-1.92163, -1.91794] ; [-0.949451, -0.941649] ; [-0.108081, -0.086596] ; [-2.52769, -2.3655])
[2.1211, 2.12224] ; ([-1.92272, -1.91902] ; [-0.950325, -0.942525] ; [-0.110889, -0.089379] ; [-2.51718, -2.35517])
[2.12224, 2.12339] ; ([-1.92381, -1.9201] ; [-0.951191, -0.943395] ; [-0.113682, -0.0921489] ; [-2.50646, -2.34463])
[2.12339, 2.12453] ; ([-1.92489, -1.92118] ; [-0.952052, -0.94426] ; [-0.11646, -0.0949056] ; [-2.49553, -2.3339])
[2.12453, 2.12567] ; ([-1.92598, -1.92226] ; [-0.952905, -0.945119] ; [-0.119223, -0.097649] ; [-2.48439, -2.32297])
[2.12567, 2.12681] ; ([-1.92707, -1.92334] ; [-0.953752, -0.945972] ; [-0.121971, -0.100379] ; [-2.47303, -2.31184])
[2.12681, 2.12796] ; ([-1.92816, -1.92442] ; [-0.954592, -0.94682] ; [-0.124704, -0.103095] ; [-2.46148, -2.30052])
[2.12796, 2.1291] ; ([-1.92925, -1.9255] ; [-0.955425, -0.947661] ; [-0.127421, -0.105798] ; [-2.44971, -2.28901])
[2.1291, 2.13024] ; ([-1.93034, -1.92658] ; [-0.956251, -0.948496] ; [-0.130123, -0.108487] ; [-2.43774, -2.2773])
[2.13024, 2.13138] ; ([-1.93142, -1.92766] ; [-0.957071, -0.949326] ; [-0.132809, -0.111162] ; [-2.42557, -2.2654])
[2.13138, 2.13252] ; ([-1.93252, -1.92875] ; [-0.957883, -0.950149] ; [-0.135479, -0.113823] ; [-2.41319, -2.25332])
[2.13252, 2.13365] ; ([-1.93361, -1.92983] ; [-0.958689, -0.950966] ; [-0.138134, -0.11647] ; [-2.40065, -2.24101])
[2.13365, 2.13479] ; ([-1.9347, -1.93091] ; [-0.959488, -0.951778] ; [-0.140773, -0.119102] ; [-2.3879, -2.22851])
[2.13479, 2.13593] ; ([-1.93579, -1.932] ; [-0.960279, -0.952583] ; [-0.143396, -0.12172] ; [-2.37496, -2.21583])
[2.13593, 2.13707] ; ([-1.93688, -1.93308] ; [-0.961064, -0.953381] ; [-0.146002, -0.124324] ; [-2.36182, -2.20296])
[2.13707, 2.13821] ; ([-1.93798, -1.93417] ; [-0.961842, -0.954174] ; [-0.148592, -0.126913] ; [-2.34848, -2.18991])
[2.13821, 2.13934] ; ([-1.93907, -1.93526] ; [-0.962612, -0.95496] ; [-0.151166, -0.129487] ; [-2.33494, -2.17668])
[2.13934, 2.14048] ; ([-1.94016, -1.93634] ; [-0.963376, -0.95574] ; [-0.153723, -0.132046] ; [-2.32121, -2.16327])
[2.14048, 2.14162] ; ([-1.94126, -1.93743] ; [-0.964133, -0.956514] ; [-0.156264, -0.13459] ; [-2.30728, -2.14968])
[2.14162, 2.14276] ; ([-1.94236, -1.93852] ; [-0.964882, -0.957281] ; [-0.158787, -0.137119] ; [-2.29316, -2.13591])
[2.14276, 2.14389] ; ([-1.94345, -1.93961] ; [-0.965624, -0.958042] ; [-0.161294, -0.139632] ; [-2.27887, -2.12195])
[2.14389, 2.14503] ; ([-1.94455, -1.9407] ; [-0.966359, -0.958796] ; [-0.163783, -0.14213] ; [-2.26438, -2.10782])
[2.14503, 2.14617] ; ([-1.94565, -1.94179] ; [-0.967087, -0.959544] ; [-0.166256, -0.144612] ; [-2.2497, -2.09351])
[2.14617, 2.1473] ; ([-1.94675, -1.94288] ; [-0.967808, -0.960285] ; [-0.16871, -0.147079] ; [-2.23484, -2.07902])
[2.1473, 2.14844] ; ([-1.94785, -1.94398] ; [-0.968522, -0.96102] ; [-0.171148, -0.149529] ; [-2.21979, -2.06436])
[2.14844, 2.14958] ; ([-1.94895, -1.94507] ; [-0.969228, -0.961748] ; [-0.173567, -0.151964] ; [-2.20455, -2.04953])
[2.14958, 2.15071] ; ([-1.95005, -1.94616] ; [-0.969928, -0.96247] ; [-0.175969, -0.154382] ; [-2.18914, -2.03453])
[2.15071, 2.15185] ; ([-1.95116, -1.94726] ; [-0.97062, -0.963185] ; [-0.178353, -0.156784] ; [-2.17354, -2.01935])
[2.15185, 2.15299] ; ([-1.95226, -1.94836] ; [-0.971304, -0.963893] ; [-0.180719, -0.159169] ; [-2.15777, -2.00401])
[2.15299, 2.15413] ; ([-1.95336, -1.94945] ; [-0.971982, -0.964595] ; [-0.183066, -0.161537] ; [-2.14181, -1.9885])
[2.15413, 2.15526] ; ([-1.95447, -1.95055] ; [-0.972652, -0.96529] ; [-0.185395, -0.163889] ; [-2.12568, -1.97282])
[2.15526, 2.1564] ; ([-1.95558, -1.95165] ; [-0.973319, -0.965974] ; [-0.187714, -0.166215] ; [-2.10937, -1.95697])
[2.1564, 2.15754] ; ([-1.95668, -1.95275] ; [-0.973979, -0.966652] ; [-0.190014, -0.168524] ; [-2.09289, -1.94097])
[2.15754, 2.15868] ; ([-1.95779, -1.95385] ; [-0.974631, -0.967323] ; [-0.192294, -0.170814] ; [-2.07625, -1.9248])
[2.15868, 2.15982] ; ([-1.9589, -1.95495] ; [-0.975275, -0.967987] ; [-0.194554, -0.173087] ; [-2.05943, -1.90848])
[2.15982, 2.16095] ; ([-1.96001, -1.95605] ; [-0.975912, -0.968644] ; [-0.196794, -0.175342] ; [-2.04245, -1.892])
[2.16095, 2.16209] ; ([-1.96112, -1.95716] ; [-0.976541, -0.969295] ; [-0.199014, -0.177577] ; [-2.02532, -1.87535])
[2.16209, 2.16323] ; ([-1.96223, -1.95826] ; [-0.977162, -0.969938] ; [-0.201214, -0.179795] ; [-2.00803, -1.85855])
[2.16323, 2.16437] ; ([-1.96334, -1.95936] ; [-0.977777, -0.970575] ; [-0.203394, -0.181994] ; [-1.99058, -1.84161])
[2.16437, 2.1655] ; ([-1.96445, -1.96047] ; [-0.978384, -0.971204] ; [-0.205554, -0.184173] ; [-1.97296, -1.82451])
[2.1655, 2.16664] ; ([-1.96557, -1.96157] ; [-0.978983, -0.971827] ; [-0.207694, -0.186333] ; [-1.95518, -1.80727])
[2.16664, 2.16778] ; ([-1.96668, -1.96268] ; [-0.979577, -0.972442] ; [-0.209815, -0.188474] ; [-1.93726, -1.78985])
[2.16778, 2.16892] ; ([-1.9678, -1.96379] ; [-0.980164, -0.97305] ; [-0.21192, -0.190597] ; [-1.91915, -1.77226])
[2.16892, 2.17006] ; ([-1.96892, -1.9649] ; [-0.980746, -0.973653] ; [-0.214009, -0.192706] ; [-1.90085, -1.75449])
[2.17006, 2.17121] ; ([-1.97004, -1.96601] ; [-0.981321, -0.97425] ; [-0.21608, -0.194799] ; [-1.88236, -1.73654])
[2.17121, 2.17236] ; ([-1.97117, -1.96713] ; [-0.98189, -0.974841] ; [-0.218133, -0.196876] ; [-1.86368, -1.7184])
[2.17236, 2.17351] ; ([-1.9723, -1.96825] ; [-0.982452, -0.975426] ; [-0.22017, -0.198937] ; [-1.8448, -1.70009])
[2.17351, 2.17466] ; ([-1.97343, -1.96938] ; [-0.983008, -0.976005] ; [-0.222188, -0.200982] ; [-1.82574, -1.6816])
[2.17466, 2.17582] ; ([-1.97457, -1.9705] ; [-0.983559, -0.976578] ; [-0.224189, -0.203011] ; [-1.80649, -1.66292])
[2.17582, 2.17698] ; ([-1.97571, -1.97163] ; [-0.984102, -0.977146] ; [-0.226171, -0.205023] ; [-1.78704, -1.64406])
[2.17698, 2.17814] ; ([-1.97685, -1.97277] ; [-0.98464, -0.977708] ; [-0.228135, -0.207018] ; [-1.76741, -1.62503])
[2.17814, 2.17931] ; ([-1.978, -1.9739] ; [-0.985171, -0.978263] ; [-0.230081, -0.208996] ; [-1.74759, -1.60581])
[2.17931, 2.18047] ; ([-1.97915, -1.97504] ; [-0.985696, -0.978813] ; [-0.232007, -0.210956] ; [-1.72757, -1.58642])
[2.18047, 2.18164] ; ([-1.9803, -1.97619] ; [-0.986214, -0.979356] ; [-0.233915, -0.2129] ; [-1.70737, -1.56685])
[2.18164, 2.18282] ; ([-1.98146, -1.97733] ; [-0.986726, -0.979894] ; [-0.235803, -0.214825] ; [-1.68697, -1.5471])
[2.18282, 2.18399] ; ([-1.98262, -1.97848] ; [-0.987232, -0.980426] ; [-0.237671, -0.216732] ; [-1.66639, -1.52717])
[2.18399, 2.18517] ; ([-1.98378, -1.97964] ; [-0.987732, -0.980951] ; [-0.239519, -0.218621] ; [-1.64562, -1.50706])
[2.18517, 2.18635] ; ([-1.98495, -1.9808] ; [-0.988225, -0.981471] ; [-0.241347, -0.220492] ; [-1.62465, -1.48677])
[2.18635, 2.18754] ; ([-1.98612, -1.98196] ; [-0.988711, -0.981984] ; [-0.243155, -0.222343] ; [-1.6035, -1.46631])
[2.18754, 2.18873] ; ([-1.9873, -1.98312] ; [-0.989192, -0.982491] ; [-0.244942, -0.224176] ; [-1.58216, -1.44567])
[2.18873, 2.18992] ; ([-1.98848, -1.98429] ; [-0.989666, -0.982992] ; [-0.246708, -0.225989] ; [-1.56063, -1.42485])
[2.18992, 2.19112] ; ([-1.98966, -1.98546] ; [-0.990133, -0.983487] ; [-0.248452, -0.227782] ; [-1.53893, -1.40384])
[2.19112, 2.19231] ; ([-1.99085, -1.98664] ; [-0.990595, -0.983976] ; [-0.250175, -0.229556] ; [-1.51704, -1.38266])
[2.19231, 2.19352] ; ([-1.99204, -1.98782] ; [-0.991049, -0.984459] ; [-0.251876, -0.231309] ; [-1.49496, -1.3613])
[2.19352, 2.19472] ; ([-1.99323, -1.989] ; [-0.991498, -0.984935] ; [-0.253554, -0.233042] ; [-1.47269, -1.33977])
[2.19472, 2.19593] ; ([-1.99443, -1.99019] ; [-0.991939, -0.985406] ; [-0.255209, -0.234754] ; [-1.45023, -1.31808])
[2.19593, 2.19714] ; ([-1.99563, -1.99138] ; [-0.992374, -0.985869] ; [-0.256841, -0.236443] ; [-1.42761, -1.29622])
[2.19714, 2.19835] ; ([-1.99683, -1.99258] ; [-0.992802, -0.986327] ; [-0.258448, -0.238111] ; [-1.40481, -1.27421])
[2.19835, 2.19957] ; ([-1.99804, -1.99377] ; [-0.993223, -0.986778] ; [-0.260031, -0.239756] ; [-1.38184, -1.25202])
[2.19957, 2.20079] ; ([-1.99925, -1.99498] ; [-0.993655, -0.987205] ; [-0.261641, -0.241327] ; [-1.35993, -1.22845])
[2.20079, 2.20201] ; ([-2.00047, -1.99618] ; [-0.994079, -0.987627] ; [-0.263223, -0.242876] ; [-1.33785, -1.20475])
[2.20201, 2.20323] ; ([-2.00168, -1.99739] ; [-0.994495, -0.988042] ; [-0.264778, -0.244398] ; [-1.31564, -1.18094])
[2.20323, 2.20445] ; ([-2.0029, -1.99859] ; [-0.994903, -0.98845] ; [-0.266305, -0.245893] ; [-1.29331, -1.15701])
[2.20445, 2.20568] ; ([-2.00411, -1.9998] ; [-0.995304, -0.988851] ; [-0.267804, -0.247362] ; [-1.27085, -1.13296])
[2.20568, 2.2069] ; ([-2.00533, -2.00101] ; [-0.995698, -0.989244] ; [-0.269275, -0.248805] ; [-1.24826, -1.1088])
[2.2069, 2.20813] ; ([-2.00655, -2.00223] ; [-0.996084, -0.989631] ; [-0.270718, -0.250221] ; [-1.22555, -1.08453])
[2.20813, 2.20936] ; ([-2.00777, -2.00344] ; [-0.996463, -0.990011] ; [-0.272133, -0.25161] ; [-1.20271, -1.06016])
[2.20936, 2.21058] ; ([-2.009, -2.00465] ; [-0.996835, -0.990385] ; [-0.273519, -0.252971] ; [-1.17976, -1.03567])
[2.21058, 2.21181] ; ([-2.01022, -2.00587] ; [-0.997199, -0.990751] ; [-0.274876, -0.254306] ; [-1.15668, -1.01109])
[2.21181, 2.21304] ; ([-2.01145, -2.00709] ; [-0.997557, -0.991109] ; [-0.276205, -0.255613] ; [-1.13349, -0.986394])
[2.21304, 2.21427] ; ([-2.01267, -2.00831] ; [-0.997908, -0.99146] ; [-0.277505, -0.256892] ; [-1.11018, -0.961604])
[2.21427, 2.21551] ; ([-2.0139, -2.00953] ; [-0.998253, -0.991804] ; [-0.278775, -0.258144] ; [-1.08676, -0.936716])
[2.21551, 2.21674] ; ([-2.01513, -2.01075] ; [-0.998592, -0.99214] ; [-0.280016, -0.259368] ; [-1.06323, -0.911736])
[2.21674, 2.21797] ; ([-2.01637, -2.01198] ; [-0.998924, -0.992468] ; [-0.281227, -0.260563] ; [-1.0396, -0.886677])
[2.21797, 2.21921] ; ([-2.0176, -2.0132] ; [-0.999249, -0.992789] ; [-0.282407, -0.261729] ; [-1.01587, -0.861541])
[2.21921, 2.22044] ; ([-2.01883, -2.01443] ; [-0.999569, -0.993101] ; [-0.283591, -0.262833] ; [-0.992059, -0.836328])
[2.22044, 2.22167] ; ([-2.02007, -2.01566] ; [-0.999882, -0.993405] ; [-0.284743, -0.263907] ; [-0.968162, -0.811057])
[2.22167, 2.22291] ; ([-2.0213, -2.01688] ; [-1.00019, -0.993702] ; [-0.285864, -0.264951] ; [-0.944344, -0.785587])
[2.22291, 2.22414] ; ([-2.02253, -2.01811] ; [-1.00049, -0.99399] ; [-0.286962, -0.265957] ; [-0.920578, -0.759953])
[2.22414, 2.22537] ; ([-2.02377, -2.01934] ; [-1.00078, -0.994271] ; [-0.288027, -0.266933] ; [-0.896762, -0.734264])
[2.22537, 2.22661] ; ([-2.025, -2.02056] ; [-1.00107, -0.994544] ; [-0.289061, -0.267878] ; [-0.872906, -0.708526])
[2.22661, 2.22784] ; ([-2.02623, -2.02179] ; [-1.00135, -0.994811] ; [-0.290064, -0.268793] ; [-0.849013, -0.68274])
[2.22784, 2.22907] ; ([-2.02746, -2.02301] ; [-1.00162, -0.995069] ; [-0.291037, -0.269674] ; [-0.825085, -0.656909])
[2.22907, 2.2303] ; ([-2.02869, -2.02424] ; [-1.00189, -0.99532] ; [-0.291978, -0.270525] ; [-0.801127, -0.631039])
[2.2303, 2.23153] ; ([-2.02992, -2.02546] ; [-1.00215, -0.995564] ; [-0.292887, -0.271346] ; [-0.777142, -0.605132])
[2.23153, 2.23275] ; ([-2.03115, -2.02669] ; [-1.0024, -0.995801] ; [-0.293766, -0.272133] ; [-0.753134, -0.579192])
[2.23275, 2.23398] ; ([-2.03238, -2.02791] ; [-1.00265, -0.996031] ; [-0.294614, -0.27289] ; [-0.729105, -0.553223])
[2.23398, 2.23521] ; ([-2.03361, -2.02913] ; [-1.00289, -0.996253] ; [-0.295431, -0.273615] ; [-0.705061, -0.527227])
[2.23521, 2.23643] ; ([-2.03484, -2.03035] ; [-1.00312, -0.996469] ; [-0.296216, -0.274308] ; [-0.681004, -0.501208])
[2.23643, 2.23765] ; ([-2.03607, -2.03157] ; [-1.00335, -0.996677] ; [-0.296971, -0.27497] ; [-0.656937, -0.47517])
[2.23765, 2.23888] ; ([-2.03729, -2.03279] ; [-1.00357, -0.996878] ; [-0.297694, -0.275601] ; [-0.632865, -0.449117])
[2.23888, 2.2401] ; ([-2.03852, -2.03401] ; [-1.00378, -0.997073] ; [-0.298386, -0.2762] ; [-0.60879, -0.423051])
[2.2401, 2.24132] ; ([-2.03974, -2.03523] ; [-1.00399, -0.99726] ; [-0.299047, -0.276768] ; [-0.584717, -0.396976])
[2.24132, 2.24254] ; ([-2.04096, -2.03645] ; [-1.00419, -0.997441] ; [-0.299677, -0.277305] ; [-0.560648, -0.370895])
[2.24254, 2.24375] ; ([-2.04219, -2.03766] ; [-1.00438, -0.997615] ; [-0.300275, -0.277811] ; [-0.536587, -0.344812])
[2.24375, 2.24497] ; ([-2.04341, -2.03888] ; [-1.00457, -0.997782] ; [-0.300844, -0.278285] ; [-0.512536, -0.318729])
[2.24497, 2.24618] ; ([-2.04463, -2.04009] ; [-1.00475, -0.997941] ; [-0.301381, -0.278727] ; [-0.4885, -0.292649])
[2.24618, 2.2474] ; ([-2.04585, -2.04131] ; [-1.00492, -0.998094] ; [-0.301888, -0.279138] ; [-0.464551, -0.26651])
[2.2474, 2.24861] ; ([-2.04706, -2.04252] ; [-1.00509, -0.99824] ; [-0.302364, -0.279518] ; [-0.440575, -0.240429])
[2.24861, 2.24982] ; ([-2.04828, -2.04373] ; [-1.00526, -0.99838] ; [-0.30281, -0.279867] ; [-0.416582, -0.214407])
[2.24982, 2.25103] ; ([-2.0495, -2.04494] ; [-1.00541, -0.998513] ; [-0.303225, -0.280185] ; [-0.392579, -0.188441])
[2.25103, 2.25224] ; ([-2.05071, -2.04615] ; [-1.00556, -0.99864] ; [-0.303609, -0.280474] ; [-0.368568, -0.162533])
[2.25224, 2.25344] ; ([-2.05192, -2.04735] ; [-1.0057, -0.99876] ; [-0.30396, -0.280733] ; [-0.344555, -0.136683])
[2.25344, 2.25465] ; ([-2.05313, -2.04856] ; [-1.00584, -0.998872] ; [-0.304281, -0.280963] ; [-0.320545, -0.110892])
[2.25465, 2.25585] ; ([-2.05434, -2.04976] ; [-1.00597, -0.998978] ; [-0.304569, -0.281164] ; [-0.296541, -0.0851623])
[2.25585, 2.25705] ; ([-2.05555, -2.05096] ; [-1.0061, -0.999078] ; [-0.304826, -0.281336] ; [-0.272551, -0.0594939])
[2.25705, 2.25825] ; ([-2.05676, -2.05217] ; [-1.00622, -0.999171] ; [-0.305052, -0.281479] ; [-0.248576, -0.0338877])
[2.25825, 2.25945] ; ([-2.05796, -2.05336] ; [-1.00633, -0.999258] ; [-0.305247, -0.281593] ; [-0.224622, -0.00834482])
[2.25945, 2.26065] ; ([-2.05917, -2.05456] ; [-1.00644, -0.999338] ; [-0.305411, -0.281679] ; [-0.200691, 0.0171337])
[2.26065, 2.26184] ; ([-2.06037, -2.05576] ; [-1.00654, -0.999412] ; [-0.305544, -0.281736] ; [-0.176787, 0.0425465])
[2.26184, 2.26304] ; ([-2.06157, -2.05695] ; [-1.00663, -0.99948] ; [-0.305646, -0.281764] ; [-0.152914, 0.0678923])
[2.26304, 2.26423] ; ([-2.06277, -2.05815] ; [-1.00672, -0.999542] ; [-0.305718, -0.281765] ; [-0.129073, 0.0931697])
[2.26423, 2.26542] ; ([-2.06397, -2.05934] ; [-1.0068, -0.999597] ; [-0.305759, -0.281737] ; [-0.105268, 0.118377])
[2.26542, 2.26661] ; ([-2.06517, -2.06053] ; [-1.00688, -0.999645] ; [-0.305792, -0.281659] ; [-0.0815024, 0.143513])
[2.26661, 2.2678] ; ([-2.06636, -2.06172] ; [-1.00695, -0.999688] ; [-0.305802, -0.281547] ; [-0.0577781, 0.168566])
[2.2678, 2.26898] ; ([-2.06755, -2.06291] ; [-1.00701, -0.999724] ; [-0.305782, -0.281407] ; [-0.034106, 0.193535])
[2.26898, 2.27016] ; ([-2.06874, -2.06409] ; [-1.00707, -0.999754] ; [-0.305731, -0.28124] ; [-0.0104905, 0.218417])
[2.27016, 2.27135] ; ([-2.06993, -2.06528] ; [-1.00712, -0.999778] ; [-0.305651, -0.281046] ; [0.013066, 0.243211])
[2.27135, 2.27252] ; ([-2.07112, -2.06646] ; [-1.00717, -0.999795] ; [-0.305542, -0.280824] ; [0.036561, 0.267915])
[2.27252, 2.2737] ; ([-2.07231, -2.06764] ; [-1.00721, -0.999806] ; [-0.305402, -0.280577] ; [0.0599926, 0.292527])
[2.2737, 2.27488] ; ([-2.07349, -2.06881] ; [-1.00724, -0.999811] ; [-0.305234, -0.280302] ; [0.0833584, 0.317047])
[2.27488, 2.27605] ; ([-2.07467, -2.06999] ; [-1.00727, -0.99981] ; [-0.305037, -0.280001] ; [0.106656, 0.341472])
[2.27605, 2.27722] ; ([-2.07585, -2.07116] ; [-1.00729, -0.999801] ; [-0.304811, -0.279674] ; [0.129855, 0.36583])
[2.27722, 2.27839] ; ([-2.07703, -2.07233] ; [-1.00731, -0.999786] ; [-0.304556, -0.279321] ; [0.152981, 0.39009])
[2.27839, 2.27956] ; ([-2.0782, -2.0735] ; [-1.00732, -0.999759] ; [-0.304273, -0.278942] ; [0.17603, 0.414251])
[2.27956, 2.28072] ; ([-2.07937, -2.07467] ; [-1.00733, -0.999726] ; [-0.303962, -0.278538] ; [0.199001, 0.438305])
[2.28072, 2.28188] ; ([-2.08054, -2.07584] ; [-1.00733, -0.999687] ; [-0.303623, -0.278108] ; [0.221888, 0.462249])
[2.28188, 2.28304] ; ([-2.08171, -2.077] ; [-1.00733, -0.999643] ; [-0.303256, -0.277653] ; [0.24469, 0.486083])
[2.28304, 2.2842] ; ([-2.08288, -2.07816] ; [-1.00732, -0.999592] ; [-0.302862, -0.277173] ; [0.267404, 0.509804])
[2.2842, 2.28536] ; ([-2.08404, -2.07932] ; [-1.00731, -0.999536] ; [-0.30244, -0.276669] ; [0.290029, 0.533413])
[2.28536, 2.28651] ; ([-2.0852, -2.08047] ; [-1.00728, -0.999474] ; [-0.301992, -0.27614] ; [0.312566, 0.556907])
