[-0.0001447, 0] ; ([-0.00349066, -0.00349066] ; [0, 0] ; [-0.776672, -0.776672] ; [0, 0])
[2.16443, 2.16601] ; ([-1.95481, -1.95163] ; [-0.949675, -0.94611] ; [-0.127222, -0.116693] ; [-2.41845, -2.33127])
[2.16601, 2.16759] ; ([-1.95631, -1.95313] ; [-0.950758, -0.947242] ; [-0.130904, -0.120486] ; [-2.40193, -2.31486])
[2.16759, 2.16917] ; ([-1.95782, -1.95462] ; [-0.951833, -0.948368] ; [-0.13457, -0.124265] ; [-2.38496, -2.29802])
[2.16917, 2.17076] ; ([-1.95933, -1.95613] ; [-0.9529, -0.949485] ; [-0.13822, -0.128029] ; [-2.36786, -2.28046])
[2.17076, 2.17236] ; ([-1.96085, -1.95764] ; [-0.953959, -0.950594] ; [-0.141854, -0.131778] ; [-2.35061, -2.26219])
[2.17236, 2.17396] ; ([-1.96238, -1.95916] ; [-0.95501, -0.951695] ; [-0.145471, -0.135511] ; [-2.33292, -2.2435])
[2.17396, 2.17557] ; ([-1.96392, -1.96069] ; [-0.956055, -0.952784] ; [-0.149071, -0.139229] ; [-2.31478, -2.22437])
[2.17557, 2.17719] ; ([-1.96546, -1.96222] ; [-0.957096, -0.953859] ; [-0.152651, -0.142929] ; [-2.29621, -2.20481])
[2.17719, 2.1788] ; ([-1.96701, -1.96376] ; [-0.958146, -0.954905] ; [-0.156208, -0.146612] ; [-2.2772, -2.18483])
[2.1788, 2.18042] ; ([-1.96856, -1.96531] ; [-0.959185, -0.955943] ; [-0.159737, -0.150274] ; [-2.25776, -2.16447])
[2.18042, 2.18204] ; ([-1.97012, -1.96686] ; [-0.960214, -0.956965] ; [-0.163294, -0.153851] ; [-2.23794, -2.14373])
[2.18204, 2.18367] ; ([-1.97168, -1.96841] ; [-0.961232, -0.957973] ; [-0.166863, -0.157352] ; [-2.21773, -2.12264])
[2.18367, 2.18528] ; ([-1.97323, -1.96996] ; [-0.962234, -0.958967] ; [-0.170389, -0.160817] ; [-2.19717, -2.10125])
[2.18528, 2.1869] ; ([-1.97478, -1.97152] ; [-0.963221, -0.959946] ; [-0.173874, -0.164241] ; [-2.1763, -2.07957])
[2.1869, 2.18851] ; ([-1.97634, -1.97307] ; [-0.964192, -0.960909] ; [-0.177316, -0.167625] ; [-2.15511, -2.0576])
[2.18851, 2.19011] ; ([-1.97789, -1.97462] ; [-0.965147, -0.961858] ; [-0.180716, -0.170967] ; [-2.13362, -2.03534])
[2.19011, 2.19172] ; ([-1.97943, -1.97616] ; [-0.966088, -0.962791] ; [-0.184073, -0.174269] ; [-2.11183, -2.01281])
[2.19172, 2.19332] ; ([-1.98098, -1.97771] ; [-0.967013, -0.963709] ; [-0.187388, -0.177529] ; [-2.08975, -1.99])
[2.19332, 2.19492] ; ([-1.98253, -1.97925] ; [-0.967922, -0.964613] ; [-0.19066, -0.180748] ; [-2.06737, -1.96691])
[2.19492, 2.19651] ; ([-1.98407, -1.9808] ; [-0.968817, -0.965501] ; [-0.193888, -0.183925] ; [-2.04471, -1.94357])
[2.19651, 2.19811] ; ([-1.98561, -1.98234] ; [-0.969696, -0.966375] ; [-0.197074, -0.187061] ; [-2.02178, -1.91996])
[2.19811, 2.1997] ; ([-1.98716, -1.98388] ; [-0.97056, -0.967234] ; [-0.200216, -0.190154] ; [-1.99856, -1.8961])
[2.1997, 2.20128] ; ([-1.9887, -1.98542] ; [-0.971409, -0.968079] ; [-0.203315, -0.193206] ; [-1.97508, -1.87199])
[2.20128, 2.20287] ; ([-1.99024, -1.98696] ; [-0.972245, -0.968909] ; [-0.206375, -0.196215] ; [-1.95134, -1.8476])
[2.20287, 2.20446] ; ([-1.99178, -1.9885] ; [-0.973068, -0.969725] ; [-0.209399, -0.199187] ; [-1.9273, -1.8229])
[2.20446, 2.20605] ; ([-1.99333, -1.99004] ; [-0.973879, -0.97053] ; [-0.212387, -0.202124] ; [-1.90294, -1.7979])
[2.20605, 2.20764] ; ([-1.99488, -1.99158] ; [-0.974677, -0.971322] ; [-0.215337, -0.205025] ; [-1.87826, -1.77259])
[2.20764, 2.20924] ; ([-1.99644, -1.99313] ; [-0.975462, -0.972102] ; [-0.218251, -0.20789] ; [-1.85327, -1.74699])
[2.20924, 2.21084] ; ([-1.99799, -1.99469] ; [-0.976235, -0.972869] ; [-0.221126, -0.21072] ; [-1.82797, -1.72108])
[2.21084, 2.21243] ; ([-1.99955, -1.99624] ; [-0.976993, -0.973625] ; [-0.223959, -0.213513] ; [-1.80236, -1.69493])
[2.21243, 2.21403] ; ([-2.00111, -1.9978] ; [-0.977737, -0.974368] ; [-0.226748, -0.216264] ; [-1.77649, -1.66854])
[2.21403, 2.21562] ; ([-2.00267, -1.99935] ; [-0.978467, -0.975097] ; [-0.229492, -0.218973] ; [-1.75036, -1.64191])
[2.21562, 2.21722] ; ([-2.00423, -2.00091] ; [-0.979183, -0.975813] ; [-0.232193, -0.221639] ; [-1.72398, -1.61504])
[2.21722, 2.21881] ; ([-2.00579, -2.00247] ; [-0.979886, -0.976516] ; [-0.23485, -0.224263] ; [-1.69735, -1.58795])
[2.21881, 2.2204] ; ([-2.00735, -2.00403] ; [-0.980575, -0.977205] ; [-0.237462, -0.226843] ; [-1.67048, -1.56062])
[2.2204, 2.222] ; ([-2.00891, -2.00559] ; [-0.98125, -0.977881] ; [-0.24003, -0.22938] ; [-1.64337, -1.53308])
[2.222, 2.22359] ; ([-2.01047, -2.00715] ; [-0.981913, -0.978545] ; [-0.242552, -0.231874] ; [-1.61602, -1.50531])
[2.22359, 2.22518] ; ([-2.01204, -2.00871] ; [-0.982562, -0.979196] ; [-0.245029, -0.234325] ; [-1.58844, -1.47733])
[2.22518, 2.22678] ; ([-2.0136, -2.01027] ; [-0.983197, -0.979833] ; [-0.247461, -0.236731] ; [-1.56064, -1.44913])
[2.22678, 2.22837] ; ([-2.01517, -2.01183] ; [-0.98382, -0.980458] ; [-0.249847, -0.239094] ; [-1.53261, -1.42073])
[2.22837, 2.22996] ; ([-2.01673, -2.01339] ; [-0.98443, -0.981071] ; [-0.252188, -0.241412] ; [-1.50435, -1.39213])
[2.22996, 2.23155] ; ([-2.0183, -2.01496] ; [-0.985027, -0.981671] ; [-0.254482, -0.243685] ; [-1.47588, -1.36332])
[2.23155, 2.23315] ; ([-2.01987, -2.01652] ; [-0.985611, -0.982259] ; [-0.25673, -0.245914] ; [-1.4472, -1.33432])
[2.23315, 2.23474] ; ([-2.02144, -2.01809] ; [-0.986183, -0.982834] ; [-0.258931, -0.248098] ; [-1.41831, -1.30513])
[2.23474, 2.23633] ; ([-2.02301, -2.01966] ; [-0.986742, -0.983397] ; [-0.261085, -0.250236] ; [-1.38921, -1.27574])
[2.23633, 2.23793] ; ([-2.02458, -2.02123] ; [-0.987288, -0.983948] ; [-0.263192, -0.252329] ; [-1.35991, -1.24617])
[2.23793, 2.23952] ; ([-2.02615, -2.0228] ; [-0.987823, -0.984487] ; [-0.265252, -0.254376] ; [-1.33042, -1.21642])
[2.23952, 2.24112] ; ([-2.02772, -2.02437] ; [-0.988345, -0.985014] ; [-0.267265, -0.256377] ; [-1.30073, -1.1865])
[2.24112, 2.24271] ; ([-2.0293, -2.02594] ; [-0.988855, -0.985529] ; [-0.269229, -0.258332] ; [-1.27085, -1.1564])
[2.24271, 2.24431] ; ([-2.03088, -2.02752] ; [-0.989353, -0.986032] ; [-0.271145, -0.260241] ; [-1.24078, -1.12613])
[2.24431, 2.2459] ; ([-2.03245, -2.02909] ; [-0.98984, -0.986524] ; [-0.273013, -0.262102] ; [-1.21054, -1.0957])
[2.2459, 2.2475] ; ([-2.03403, -2.03067] ; [-0.990314, -0.987004] ; [-0.274832, -0.263917] ; [-1.18011, -1.06511])
[2.2475, 2.2491] ; ([-2.03561, -2.03225] ; [-0.990776, -0.987472] ; [-0.276602, -0.265684] ; [-1.14952, -1.03438])
[2.2491, 2.25069] ; ([-2.03719, -2.03383] ; [-0.991227, -0.987929] ; [-0.278321, -0.267403] ; [-1.1188, -1.00349])
[2.25069, 2.25229] ; ([-2.03878, -2.03541] ; [-0.991666, -0.988375] ; [-0.27999, -0.269074] ; [-1.08793, -0.972466])
[2.25229, 2.25389] ; ([-2.04036, -2.03699] ; [-0.992094, -0.988808] ; [-0.281609, -0.270696] ; [-1.05691, -0.941315])
[2.25389, 2.25549] ; ([-2.04194, -2.03857] ; [-0.99251, -0.989231] ; [-0.283178, -0.272269] ; [-1.02575, -0.910043])
[2.25549, 2.25708] ; ([-2.04353, -2.04015] ; [-0.992914, -0.989642] ; [-0.284696, -0.273794] ; [-0.994456, -0.878655])
[2.25708, 2.25868] ; ([-2.04511, -2.04173] ; [-0.993307, -0.990042] ; [-0.286163, -0.275269] ; [-0.963024, -0.847155])
[2.25868, 2.26028] ; ([-2.0467, -2.04332] ; [-0.993689, -0.990431] ; [-0.287579, -0.276695] ; [-0.931464, -0.815546])
[2.26028, 2.26188] ; ([-2.04828, -2.0449] ; [-0.99406, -0.990809] ; [-0.288943, -0.278071] ; [-0.89978, -0.783835])
[2.26188, 2.26348] ; ([-2.04987, -2.04649] ; [-0.99442, -0.991176] ; [-0.290257, -0.279398] ; [-0.867976, -0.752024])
[2.26348, 2.26507] ; ([-2.05146, -2.04807] ; [-0.994769, -0.991532] ; [-0.291519, -0.280675] ; [-0.836058, -0.720119])
[2.26507, 2.26667] ; ([-2.05305, -2.04966] ; [-0.995107, -0.991878] ; [-0.292729, -0.281903] ; [-0.804031, -0.688123])
[2.26667, 2.26827] ; ([-2.05464, -2.05125] ; [-0.995435, -0.992212] ; [-0.293887, -0.28308] ; [-0.771898, -0.656042])
[2.26827, 2.26987] ; ([-2.05623, -2.05284] ; [-0.995751, -0.992536] ; [-0.294993, -0.284207] ; [-0.739665, -0.62388])
[2.26987, 2.27148] ; ([-2.05782, -2.05443] ; [-0.996057, -0.99285] ; [-0.296048, -0.285284] ; [-0.707337, -0.591641])
[2.27148, 2.27308] ; ([-2.05942, -2.05602] ; [-0.996353, -0.993152] ; [-0.29705, -0.28631] ; [-0.674917, -0.55933])
[2.27308, 2.27468] ; ([-2.06101, -2.05761] ; [-0.996638, -0.993445] ; [-0.297999, -0.287285] ; [-0.642412, -0.526951])
[2.27468, 2.27628] ; ([-2.06261, -2.0592] ; [-0.996913, -0.993726] ; [-0.298896, -0.28821] ; [-0.609828, -0.494509])
[2.27628, 2.27788] ; ([-2.06421, -2.0608] ; [-0.997177, -0.993998] ; [-0.29974, -0.289084] ; [-0.577166, -0.462009])
[2.27788, 2.27949] ; ([-2.0658, -2.0624] ; [-0.99743, -0.994259] ; [-0.300532, -0.289907] ; [-0.544432, -0.429455])
[2.27949, 2.28109] ; ([-2.0674, -2.06399] ; [-0.997674, -0.99451] ; [-0.301271, -0.290678] ; [-0.511631, -0.396851])
[2.28109, 2.2827] ; ([-2.069, -2.06559] ; [-0.997907, -0.99475] ; [-0.301956, -0.291399] ; [-0.478767, -0.364202])
[2.2827, 2.28431] ; ([-2.07061, -2.06719] ; [-0.99813, -0.99498] ; [-0.302589, -0.292068] ; [-0.445844, -0.331513])
[2.28431, 2.28591] ; ([-2.07221, -2.06879] ; [-0.998343, -0.9952] ; [-0.303168, -0.292685] ; [-0.412867, -0.298788])
[2.28591, 2.28752] ; ([-2.07381, -2.07039] ; [-0.998546, -0.99541] ; [-0.303694, -0.293251] ; [-0.379842, -0.266031])
[2.28752, 2.28913] ; ([-2.07542, -2.07199] ; [-0.998739, -0.995608] ; [-0.304166, -0.293765] ; [-0.346771, -0.233248])
[2.28913, 2.29074] ; ([-2.07703, -2.0736] ; [-0.998922, -0.995796] ; [-0.304584, -0.294227] ; [-0.313661, -0.200446])
[2.29074, 2.29235] ; ([-2.07863, -2.07521] ; [-0.999095, -0.995974] ; [-0.304949, -0.294637] ; [-0.280518, -0.167628])
[2.29235, 2.29397] ; ([-2.08024, -2.07681] ; [-0.999258, -0.996141] ; [-0.30526, -0.294996] ; [-0.247347, -0.134798])
[2.29397, 2.29558] ; ([-2.08186, -2.07842] ; [-0.99941, -0.996299] ; [-0.305518, -0.295302] ; [-0.214151, -0.101963])
[2.29558, 2.2972] ; ([-2.08347, -2.08003] ; [-0.999553, -0.996446] ; [-0.305721, -0.295555] ; [-0.180936, -0.0691253])
[2.2972, 2.29881] ; ([-2.08508, -2.08164] ; [-0.999685, -0.996582] ; [-0.30587, -0.295757] ; [-0.147706, -0.0362902])
[2.29881, 2.30043] ; ([-2.0867, -2.08325] ; [-0.999806, -0.996709] ; [-0.305965, -0.295906] ; [-0.114465, -0.00346217])
[2.30043, 2.30205] ; ([-2.08831, -2.08487] ; [-0.999918, -0.996825] ; [-0.306006, -0.296003] ; [-0.0812189, 0.0293544])
[2.30205, 2.30367] ; ([-2.08993, -2.08648] ; [-1.00002, -0.99693] ; [-0.305992, -0.296047] ; [-0.0479713, 0.0621551])
[2.30367, 2.30529] ; ([-2.09155, -2.0881] ; [-1.00011, -0.997025] ; [-0.305962, -0.296] ; [-0.0147267, 0.0949352])
[2.30529, 2.30691] ; ([-2.09317, -2.08972] ; [-1.00019, -0.99711] ; [-0.305893, -0.295885] ; [0.0185108, 0.12767])
[2.30691, 2.30854] ; ([-2.09479, -2.09134] ; [-1.00026, -0.997184] ; [-0.30577, -0.295717] ; [0.0517161, 0.160347])
[2.30854, 2.31016] ; ([-2.09642, -2.09296] ; [-1.00032, -0.997247] ; [-0.305593, -0.295497] ; [0.084877, 0.192965])
[2.31016, 2.31178] ; ([-2.09804, -2.09458] ; [-1.00036, -0.9973] ; [-0.305361, -0.295225] ; [0.117989, 0.225518])
[2.31178, 2.31341] ; ([-2.09966, -2.0962] ; [-1.0004, -0.997342] ; [-0.305075, -0.2949] ; [0.151048, 0.258001])
[2.31341, 2.31503] ; ([-2.10128, -2.09782] ; [-1.00043, -0.997373] ; [-0.304735, -0.294522] ; [0.184048, 0.290409])
[2.31503, 2.31666] ; ([-2.10291, -2.09944] ; [-1.00044, -0.997393] ; [-0.304341, -0.294093] ; [0.216986, 0.322738])
[2.31666, 2.31828] ; ([-2.10453, -2.10107] ; [-1.00044, -0.997402] ; [-0.303893, -0.293611] ; [0.249858, 0.354984])
[2.31828, 2.31991] ; ([-2.10615, -2.10269] ; [-1.00044, -0.997394] ; [-0.303391, -0.293076] ; [0.282658, 0.387142])
[2.31991, 2.32153] ; ([-2.10778, -2.10431] ; [-1.00043, -0.99737] ; [-0.302835, -0.29249] ; [0.315383, 0.419198])
[2.32153, 2.32316] ; ([-2.1094, -2.10594] ; [-1.00042, -0.997334] ; [-0.302226, -0.291853] ; [0.348018, 0.451136])
[2.32316, 2.32478] ; ([-2.11103, -2.10756] ; [-1.00038, -0.997286] ; [-0.301563, -0.291163] ; [0.380545, 0.482952])
[2.32478, 2.32641] ; ([-2.11265, -2.10919] ; [-1.00034, -0.997227] ; [-0.300847, -0.290423] ; [0.41296, 0.514641])
[2.32641, 2.32804] ; ([-2.11428, -2.11081] ; [-1.00029, -0.997156] ; [-0.300079, -0.289632] ; [0.445258, 0.546199])
[2.32804, 2.32966] ; ([-2.1159, -2.11243] ; [-1.00022, -0.997074] ; [-0.299258, -0.28879] ; [0.477437, 0.577622])
[2.32966, 2.33129] ; ([-2.11752, -2.11405] ; [-1.00015, -0.99698] ; [-0.298384, -0.287897] ; [0.509478, 0.608916])
[2.33129, 2.33291] ; ([-2.11915, -2.11568] ; [-1.00006, -0.996874] ; [-0.297459, -0.286953] ; [0.541393, 0.640065])
[2.33291, 2.33454] ; ([-2.12077, -2.1173] ; [-0.999957, -0.996755] ; [-0.296481, -0.28596] ; [0.573175, 0.671063])
[2.33454, 2.33616] ; ([-2.12239, -2.11892] ; [-0.999844, -0.996625] ; [-0.295451, -0.284916] ; [0.604821, 0.701906])
[2.33616, 2.33779] ; ([-2.12402, -2.12054] ; [-0.999718, -0.996482] ; [-0.29437, -0.283822] ; [0.636327, 0.732592])
[2.33779, 2.33941] ; ([-2.12564, -2.12217] ; [-0.999579, -0.996327] ; [-0.293237, -0.282679] ; [0.667687, 0.763115])
[2.33941, 2.34104] ; ([-2.12726, -2.12379] ; [-0.999428, -0.996159] ; [-0.292053, -0.281486] ; [0.698897, 0.793472])
[2.34104, 2.34267] ; ([-2.12889, -2.12541] ; [-0.999264, -0.995979] ; [-0.290818, -0.280244] ; [0.729954, 0.823658])
[2.34267, 2.3443] ; ([-2.13051, -2.12703] ; [-0.999088, -0.995785] ; [-0.289532, -0.278952] ; [0.760851, 0.85367])
[2.3443, 2.34592] ; ([-2.13213, -2.12866] ; [-0.998898, -0.995579] ; [-0.288195, -0.277612] ; [0.791577, 0.883511])
[2.34592, 2.34755] ; ([-2.13376, -2.13028] ; [-0.998694, -0.995359] ; [-0.286808, -0.276223] ; [0.822136, 0.913167])
[2.34755, 2.34918] ; ([-2.13538, -2.1319] ; [-0.998479, -0.995124] ; [-0.28537, -0.274785] ; [0.852376, 0.942782])
[2.34918, 2.35081] ; ([-2.137, -2.13353] ; [-0.99825, -0.994876] ; [-0.283883, -0.273299] ; [0.882439, 0.972199])
[2.35081, 2.35244] ; ([-2.13863, -2.13515] ; [-0.998007, -0.994615] ; [-0.282346, -0.271766] ; [0.912317, 1.00142])
[2.35244, 2.35407] ; ([-2.14025, -2.13677] ; [-0.997749, -0.99434] ; [-0.28076, -0.270184] ; [0.942006, 1.03043])
[2.35407, 2.3557] ; ([-2.14188, -2.1384] ; [-0.997477, -0.994052] ; [-0.279125, -0.268555] ; [0.971502, 1.05923])
[2.3557, 2.35733] ; ([-2.1435, -2.14002] ; [-0.99719, -0.993749] ; [-0.277441, -0.266879] ; [1.0008, 1.08782])
[2.35733, 2.35897] ; ([-2.14513, -2.14165] ; [-0.996888, -0.993433] ; [-0.275708, -0.265155] ; [1.0299, 1.1162])
[2.35897, 2.3606] ; ([-2.14675, -2.14327] ; [-0.996572, -0.993102] ; [-0.273927, -0.263385] ; [1.05879, 1.14435])
[2.3606, 2.36223] ; ([-2.14838, -2.1449] ; [-0.99624, -0.992757] ; [-0.272098, -0.261568] ; [1.08747, 1.17229])
[2.36223, 2.36387] ; ([-2.15, -2.14652] ; [-0.995894, -0.992396] ; [-0.27022, -0.259704] ; [1.11593, 1.2])
[2.36387, 2.3655] ; ([-2.15163, -2.14815] ; [-0.995532, -0.992022] ; [-0.268295, -0.257797] ; [1.14418, 1.22744])
[2.3655, 2.36713] ; ([-2.15325, -2.14977] ; [-0.995154, -0.991634] ; [-0.266325, -0.255851] ; [1.17217, 1.25454])
[2.36713, 2.36876] ; ([-2.15486, -2.15139] ; [-0.994764, -0.99123] ; [-0.264318, -0.253862] ; [1.19912, 1.28206])
[2.36876, 2.37038] ; ([-2.15647, -2.15301] ; [-0.994361, -0.99081] ; [-0.262336, -0.25177] ; [1.22575, 1.30924])
[2.37038, 2.372] ; ([-2.15807, -2.15462] ; [-0.993945, -0.990377] ; [-0.260316, -0.249645] ; [1.25206, 1.33603])
[2.372, 2.3736] ; ([-2.15967, -2.15622] ; [-0.993515, -0.989931] ; [-0.258262, -0.24749] ; [1.27798, 1.36242])
[2.3736, 2.3752] ; ([-2.16125, -2.15781] ; [-0.993072, -0.989472] ; [-0.256175, -0.245303] ; [1.30353, 1.38843])
[2.3752, 2.37679] ; ([-2.16283, -2.1594] ; [-0.992615, -0.989001] ; [-0.254055, -0.243086] ; [1.3287, 1.41407])
[2.37679, 2.37838] ; ([-2.1644, -2.16097] ; [-0.992145, -0.988516] ; [-0.251904, -0.240839] ; [1.3535, 1.43932])
[2.37838, 2.37996] ; ([-2.16596, -2.16254] ; [-0.991661, -0.988019] ; [-0.249722, -0.238564] ; [1.37792, 1.46419])
[2.37996, 2.38153] ; ([-2.16752, -2.16411] ; [-0.991165, -0.987508] ; [-0.247509, -0.236261] ; [1.40199, 1.48868])
[2.38153, 2.3831] ; ([-2.16907, -2.16566] ; [-0.990655, -0.986986] ; [-0.245269, -0.233929] ; [1.42568, 1.51279])
[2.3831, 2.38466] ; ([-2.17061, -2.16721] ; [-0.990134, -0.986448] ; [-0.243006, -0.231563] ; [1.44899, 1.53656])
[2.38466, 2.38621] ; ([-2.17214, -2.16875] ; [-0.989609, -0.985888] ; [-0.240715, -0.229172] ; [1.47193, 1.55995])
[2.38621, 2.38775] ; ([-2.17367, -2.17029] ; [-0.989072, -0.985317] ; [-0.238396, -0.226759] ; [1.49451, 1.58294])
[2.38775, 2.38929] ; ([-2.17518, -2.17181] ; [-0.988523, -0.984733] ; [-0.236053, -0.224323] ; [1.51671, 1.60553])
[2.38929, 2.39082] ; ([-2.17669, -2.17333] ; [-0.987962, -0.984137] ; [-0.233687, -0.221866] ; [1.53853, 1.62773])
[2.39082, 2.39235] ; ([-2.17819, -2.17484] ; [-0.987389, -0.983528] ; [-0.231298, -0.219386] ; [1.55999, 1.64954])
[2.39235, 2.39386] ; ([-2.17969, -2.17634] ; [-0.986805, -0.982908] ; [-0.228888, -0.216886] ; [1.58107, 1.67096])
[2.39386, 2.39537] ; ([-2.18117, -2.17783] ; [-0.98621, -0.982275] ; [-0.226456, -0.214366] ; [1.60179, 1.692])
[2.39537, 2.39688] ; ([-2.18265, -2.17932] ; [-0.985604, -0.98163] ; [-0.224002, -0.211827] ; [1.62214, 1.71265])
[2.39688, 2.39837] ; ([-2.18412, -2.1808] ; [-0.984988, -0.980972] ; [-0.221529, -0.20927] ; [1.64212, 1.73293])
[2.39837, 2.39986] ; ([-2.18558, -2.18227] ; [-0.984361, -0.980302] ; [-0.219036, -0.206695] ; [1.66174, 1.75284])
[2.39986, 2.40134] ; ([-2.18704, -2.18373] ; [-0.983724, -0.97962] ; [-0.216524, -0.204103] ; [1.68099, 1.77236])
[2.40134, 2.40282] ; ([-2.18849, -2.18519] ; [-0.983076, -0.978928] ; [-0.213995, -0.201495] ; [1.69989, 1.79152])
[2.40282, 2.40429] ; ([-2.18993, -2.18664] ; [-0.982417, -0.978224] ; [-0.211448, -0.198872] ; [1.71842, 1.8103])
[2.40429, 2.40575] ; ([-2.19136, -2.18808] ; [-0.981748, -0.977509] ; [-0.208884, -0.196233] ; [1.7366, 1.82872])
[2.40575, 2.40721] ; ([-2.19279, -2.18951] ; [-0.981068, -0.976784] ; [-0.206304, -0.193579] ; [1.75443, 1.84677])
[2.40721, 2.40866] ; ([-2.19421, -2.19094] ; [-0.980378, -0.976048] ; [-0.203708, -0.190911] ; [1.7719, 1.86447])
[2.40866, 2.41011] ; ([-2.19562, -2.19236] ; [-0.979677, -0.975302] ; [-0.201096, -0.188229] ; [1.78903, 1.8818])
[2.41011, 2.41155] ; ([-2.19703, -2.19377] ; [-0.978966, -0.974545] ; [-0.19847, -0.185534] ; [1.80581, 1.89878])
[2.41155, 2.41298] ; ([-2.19843, -2.19518] ; [-0.978245, -0.973779] ; [-0.195829, -0.182826] ; [1.82224, 1.91541])
[2.41298, 2.41441] ; ([-2.19982, -2.19658] ; [-0.977514, -0.973003] ; [-0.193175, -0.180106] ; [1.83834, 1.93169])
[2.41441, 2.41584] ; ([-2.20121, -2.19797] ; [-0.976773, -0.972217] ; [-0.190507, -0.177373] ; [1.8541, 1.94762])
[2.41584, 2.41725] ; ([-2.20259, -2.19936] ; [-0.976023, -0.971421] ; [-0.187825, -0.174629] ; [1.86952, 1.96321])
[2.41725, 2.41867] ; ([-2.20397, -2.20074] ; [-0.975262, -0.970616] ; [-0.185131, -0.171874] ; [1.8846, 1.97846])
[2.41867, 2.42008] ; ([-2.20534, -2.20212] ; [-0.974492, -0.969802] ; [-0.182425, -0.169107] ; [1.89936, 1.99336])
[2.42008, 2.42148] ; ([-2.2067, -2.20349] ; [-0.973716, -0.968976] ; [-0.179707, -0.16633] ; [1.91373, 2.00799])
[2.42148, 2.42288] ; ([-2.20806, -2.20485] ; [-0.972928, -0.968141] ; [-0.176977, -0.163543] ; [1.92778, 2.02229])
[2.42288, 2.42428] ; ([-2.20941, -2.20621] ; [-0.972133, -0.967298] ; [-0.174245, -0.160738] ; [1.94149, 2.03625])
[2.42428, 2.42566] ; ([-2.21075, -2.20756] ; [-0.971329, -0.966446] ; [-0.171503, -0.157924] ; [1.95488, 2.04988])
[2.42566, 2.42705] ; ([-2.21209, -2.20891] ; [-0.970514, -0.965588] ; [-0.16875, -0.155103] ; [1.96795, 2.06318])
[2.42705, 2.42843] ; ([-2.21343, -2.21025] ; [-0.969689, -0.964723] ; [-0.165988, -0.152273] ; [1.98071, 2.07614])
[2.42843, 2.42981] ; ([-2.21476, -2.21158] ; [-0.968854, -0.963852] ; [-0.163216, -0.149436] ; [1.99315, 2.08878])
[2.42981, 2.43118] ; ([-2.21609, -2.21291] ; [-0.968009, -0.962973] ; [-0.160435, -0.14659] ; [2.00528, 2.1011])
[2.43118, 2.43255] ; ([-2.21741, -2.21423] ; [-0.967157, -0.962085] ; [-0.157644, -0.143737] ; [2.0171, 2.1131])
[2.43255, 2.43391] ; ([-2.21873, -2.21555] ; [-0.966298, -0.961189] ; [-0.154843, -0.140876] ; [2.02862, 2.12478])
[2.43391, 2.43527] ; ([-2.22005, -2.21686] ; [-0.965431, -0.960285] ; [-0.152034, -0.138008] ; [2.03983, 2.13614])
[2.43527, 2.43663] ; ([-2.22136, -2.21817] ; [-0.964556, -0.959373] ; [-0.149216, -0.135133] ; [2.05074, 2.14719])
[2.43663, 2.43799] ; ([-2.22266, -2.21947] ; [-0.963673, -0.958453] ; [-0.146389, -0.132252] ; [2.06135, 2.15792])
[2.43799, 2.43934] ; ([-2.22396, -2.22077] ; [-0.962784, -0.957526] ; [-0.143554, -0.129365] ; [2.07167, 2.16835])
[2.43934, 2.44069] ; ([-2.22525, -2.22207] ; [-0.961887, -0.956592] ; [-0.140712, -0.126471] ; [2.08168, 2.17847])
[2.44069, 2.44203] ; ([-2.22655, -2.22336] ; [-0.960982, -0.955651] ; [-0.137862, -0.123572] ; [2.0914, 2.18827])
[2.44203, 2.44337] ; ([-2.22783, -2.22465] ; [-0.960071, -0.954704] ; [-0.135005, -0.120667] ; [2.10083, 2.19778])
[2.44337, 2.44471] ; ([-2.22912, -2.22593] ; [-0.959152, -0.953749] ; [-0.132141, -0.117757] ; [2.10996, 2.20698])
[2.44471, 2.44605] ; ([-2.2304, -2.22721] ; [-0.958227, -0.952789] ; [-0.12927, -0.114843] ; [2.1188, 2.21588])
[2.44605, 2.44738] ; ([-2.23167, -2.22848] ; [-0.957295, -0.951822] ; [-0.126393, -0.111923] ; [2.12736, 2.22447])
[2.44738, 2.44871] ; ([-2.23294, -2.22975] ; [-0.956356, -0.950849] ; [-0.123509, -0.108998] ; [2.13562, 2.23277])
[2.44871, 2.45004] ; ([-2.23421, -2.23102] ; [-0.955411, -0.94987] ; [-0.12062, -0.10607] ; [2.1436, 2.24078])
[2.45004, 2.45137] ; ([-2.23548, -2.23228] ; [-0.95446, -0.948885] ; [-0.117724, -0.103135] ; [2.15129, 2.24849])
[2.45137, 2.45269] ; ([-2.23674, -2.23354] ; [-0.953501, -0.947894] ; [-0.114821, -0.100194] ; [2.15871, 2.25591])
[2.45269, 2.45402] ; ([-2.238, -2.2348] ; [-0.952536, -0.946896] ; [-0.11191, -0.097247] ; [2.16584, 2.26305])
[2.45402, 2.45534] ; ([-2.23926, -2.23605] ; [-0.951564, -0.945893] ; [-0.108993, -0.0942951] ; [2.1727, 2.26989])
[2.45534, 2.45666] ; ([-2.24051, -2.2373] ; [-0.950586, -0.944885] ; [-0.106068, -0.0913379] ; [2.17928, 2.27645])
[2.45666, 2.45798] ; ([-2.24176, -2.23855] ; [-0.949602, -0.943871] ; [-0.103137, -0.0883759] ; [2.18559, 2.28272])
